site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,G_hat_count,O_hat_count,O_hat
AU-Gin,0.004228059648253,0.0041968483,0.065023531496321,0.06478309,0.9001417007822352,0.9008788466453552,0.0890746781232393,0.08889035,0.0401220627083391,0.040005937,14,2,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
AU-How,0.0008700593543209,0.00087008934,0.0294967685403148,0.029497277,0.8166296428848895,0.816623330116272,0.0367605199056328,0.036760993,0.01744579368035,0.017446022,14,2,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
AU-Lox,0.0041445093950885,0.004144529,0.0643778641699813,0.064378016,-0.3350921511702647,-0.3350985050201416,0.1712454694427523,0.17125602,0.0367020571794672,0.036704097,14,2,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
AU-RDF,0.0046872995353073,0.004608387,0.068463855685371,0.0678851,-7.313399936540074,-7.173440933227539,0.1168457896111263,0.11706393,0.0390063721891543,0.039112,14,2,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
AU-Rig,0.0132657236052142,0.013173148,0.1151769230584593,0.11477434,0.4589902881031099,0.4627657532691955,0.1921698799063849,0.1883125,0.064208308159722,0.063536905,14,2,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
AU-Rob,0.00410436645872,0.004103333,0.0640653296153238,0.06405727,0.7256003502876762,0.7256694436073303,0.116728439840042,0.11670964,0.0453079066205994,0.045302644,14,2,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
AU-Stp,0.0023529075903638,0.002352925,0.0485067788083665,0.04850696,0.6122267565621393,0.6122238636016846,0.0798678140346505,0.07986787,0.0279782711006913,0.027978314,14,2,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
AU-TTE,0.0016111803021999,0.0016110345,0.0401395104877973,0.040137693,0.1351634885389387,0.1352417469024658,0.0902744962064866,0.09027126,0.0206286425580929,0.020627962,14,2,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
AU-Wac,0.003626165368774,0.0036065266,0.060217649977179,0.060054366,0.3219863631166025,0.32565838098526,0.0945275571200009,0.0940527,0.0351267121699784,0.034943677,14,2,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
AU-Whr,0.0009515407939469,0.00096331345,0.030847054866663,0.031037292,0.8790137036294935,0.8775168657302856,0.0485171475861231,0.048777122,0.0187998892214991,0.018925615,14,2,"[['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
