site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,G_hat_count,O_hat_count,O_hat
CN-Du2,0.002096643134246,0.002096643,0.0457891158928191,0.045789115,0.6182581825577809,0.6182581782341003,0.0673731544746669,0.06737316,0.0243123788050757,0.024312379,16,4,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
CN-Du3,0.0004116764592629,0.0004075605,0.0202898117108796,0.020188127,0.8870836809535334,0.8882126212120056,0.0533185180511951,0.049096,0.0163900381253089,0.015590184,14,4,"[['SWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
CN-Ha2,0.003757571119556,0.0038111655,0.061299030331287,0.06173464,0.8861681471257569,0.8845445513725281,0.0865929590505607,0.086771436,0.0329233211261364,0.033300113,13,1,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
CN-HaM,0.0091639308840115,0.023299688,0.0957284225505232,0.15264235,0.56869647314999,-0.0966078042984008,0.345111660656784,0.37039685,0.0596910905064873,0.088958934,16,4,"[['SWdown_clearsky', 'LST_TERRA_Day'], ['LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
CN-Qia,0.001789396159626,0.0017893962,0.0423012548233029,0.042301256,0.8930752364745604,0.8930752277374268,0.0649794207031855,0.06497943,0.0252802651970823,0.025280267,13,1,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
CN-Sw2,0.0016395049928642,0.001810858,0.0404908013364049,0.042554177,0.081669600244204,-0.0143097639083862,0.0599977338030904,0.06243792,0.0267740995071765,0.02815248,13,2,"[['Tair', 'SWdown_clearsky'], ['Tair', 'SWdown_clearsky', 'IGBP_veg_short']]"
CZ-BK1,0.0011571192792217,0.0011571193,0.0340164560062003,0.034016456,0.8713655884643645,0.8713656067848206,0.0365445215217104,0.03654452,0.0188799466319943,0.018879946,13,1,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
CZ-BK2,0.0034055867088134,0.003692667,0.0583574049184283,0.06076732,0.7100038937322942,0.6855580806732178,0.123514458215344,0.12597898,0.0283884537106113,0.02931173,13,1,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
CZ-KrP,0.0036002404776498,0.00374673,0.0600020039469503,0.06121054,0.5852763951237534,0.5684017539024353,0.0549798664544323,0.05574008,0.0318521036030181,0.03232131,13,1,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
CZ-Lnz,0.0015064737460714,0.0015309699,0.0388133191839024,0.03912761,0.8796908299605459,0.8777345418930054,0.0480338191754055,0.047981273,0.0204532748097829,0.020526305,13,2,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
CZ-RAJ,0.0016112591395087,0.0016199722,0.0401404925170181,0.04024888,0.9159087657308224,0.9154540300369264,0.071854552063186,0.07238009,0.0252043836797186,0.025322199,13,1,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
CZ-Stn,0.0014802783170777,0.0014804188,0.0384743852072745,0.03847621,0.8259017655819717,0.8258852362632751,0.0587401089834039,0.05874017,0.0216800314003209,0.021679971,13,1,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day']]"
CZ-wet,0.0026760902812083,0.0026761696,0.0517309412364436,0.05173171,0.8441619157938541,0.8441572785377502,0.0788465515062534,0.07884764,0.0288842563864916,0.02888466,13,1,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day']]"
