site,ensemble_mse_scaled_no_stability,full_mse_scaled_no_stability,ensemble_rmse_scaled_no_stability,full_rmse_scaled_no_stability,ensemble_r2_no_stability,full_r2_no_stability,ensemble_relative_error_no_stability,full_relative_error_no_stability,ensemble_mae_no_stability,full_mae_no_stability,O_hat_count_no_stability,ensemble_mse_scaled_stability,full_mse_scaled_stability,ensemble_rmse_scaled_stability,full_rmse_scaled_stability,ensemble_r2_stability,full_r2_stability,ensemble_relative_error_stability,full_relative_error_stability,ensemble_mae_stability,full_mae_stability,G_hat_count,O_hat_count_stability,O_hat,ensemble_mse_scaled_diff,ensemble_rmse_scaled_diff,ensemble_r2_diff,ensemble_relative_error_diff,ensemble_mae_diff
GL-NuF,0.0069129257516994,0.00685838274844,0.083144006108074,0.0828153533376512,0.630430186353957,0.6333460932035745,0.1795028748966169,0.1783346263846313,0.0595935192368608,0.059261303643209,52,0.0068623756445955,0.00685838274844,0.0828394570515498,0.0828153533376512,0.6331326302009159,0.6333460932035745,0.1782915356017191,0.1783346263846313,0.0592693430362526,0.059261303643209,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-5.05501071039003e-05,-0.00030454905652420317,0.0027024438469589462,-0.0012113392948978063,-0.00032417620060819913
GL-ZaF,0.0055247261153593,0.0055321924123279,0.0743285013662951,0.0743787094021399,0.7244111652826084,0.724038725447895,0.3113546145963305,0.3141959410495863,0.0573947889669452,0.0577913542761689,52,0.0055239141407265,0.0055321924123279,0.074323039097756,0.0743787094021399,0.7244516688547659,0.724038725447895,0.3136873603870176,0.3141959410495863,0.0577196795438085,0.0577913542761689,104,6,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-8.119746327996807e-07,-5.462268539091486e-06,4.050357215745759e-05,0.0023327457906870963,0.00032489057686330147
GL-ZaH,0.0048004490822256,0.0047762752694925,0.0692852731987517,0.0691106017156018,0.4204274776203828,0.4233460540663128,0.1401190080781974,0.1396328454134771,0.0534427616131312,0.0532684238793475,52,0.0047856675130505,0.0047762752694925,0.0691785191591333,0.0691106017156018,0.4222121005139481,0.4233460540663128,0.1395058276375884,0.1396328454134771,0.0532513670614704,0.0532684238793475,103,7,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-1.4781569175099582e-05,-0.00010675403961840635,0.0017846228935652908,-0.0006131804406090124,-0.00019139455166079788
IL-Yat,0.0048837038124467,0.0048393788985241,0.0698835017185515,0.0695656445274829,0.3846908518929659,0.3902754504012079,0.1910618501647069,0.1888406583084318,0.0535561113952963,0.0532021496566921,52,0.004871377002465,0.0048393788985241,0.0697952505724067,0.0695656445274829,0.3862439352166136,0.3902754504012079,0.1901820223643123,0.1888406583084318,0.0534388522627197,0.0532021496566921,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-1.2326809981699771e-05,-8.825114614480212e-05,0.0015530833236476749,-0.0008798278003945836,-0.00011725913257659704
IT-BCi,0.0041354443023005,0.0042171639440365,0.0643074202740287,0.0649396946715682,0.3372022969047019,0.3241048914311908,0.1217989574064833,0.1235920750378175,0.0440515012672805,0.0445921439616827,52,0.0042189460925649,0.0042171639440365,0.0649534147875613,0.0649396946715682,0.3238192621577909,0.3241048914311908,0.1236964305710191,0.1235920750378175,0.0446213255141666,0.0445921439616827,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",8.350179026439964e-05,0.0006459945135325884,-0.013383034746910993,0.0018974731645357984,0.0005698242468860984
IT-BFt,0.0014200733113712,0.0014208086828893,0.0376838600911747,0.0376936159434105,0.8370614397889682,0.8369770635983732,0.0582872448981184,0.058467350462106,0.0233620388438948,0.0234356995685701,52,0.0014208406534134,0.0014208086828893,0.0376940400250946,0.0376936159434105,0.8369733953151058,0.8369770635983732,0.0584597154984147,0.058467350462106,0.0234317438166904,0.0234356995685701,103,7,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",7.673420421999439e-07,1.0179933919898798e-05,-8.80444738623476e-05,0.00017247060029629974,6.970497279560131e-05
IT-CA1,0.037189543503419,0.0489362697013634,0.1928459061100833,0.2212154373034653,-0.827603886621961,-1.4048726678984345,0.3297570123385256,0.364909328714806,0.0731357951267077,0.0791726966591436,52,0.0516337898674238,0.0489362697013634,0.2272306974583845,0.2212154373034653,-1.5374367672474891,-1.4048726678984345,0.36873627582588,0.364909328714806,0.0800332012357004,0.0791726966591436,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",0.0144442463640048,0.03438479134830122,-0.7098328806255281,0.038979263487354365,0.006897406108992699
IT-CA2,0.0064140511140635,0.0061604598639484,0.0800877713141249,0.0784885970313421,0.3559653133908725,0.3814284034708117,0.290307363739464,0.2892762821938267,0.0582549124923054,0.0577301497186549,52,0.006220565931363,0.0061604598639484,0.0788705644164096,0.0784885970313421,0.3753931549824117,0.3814284034708117,0.2902049079614717,0.2892762821938267,0.0579024619534969,0.0577301497186549,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-0.00019348518270049988,-0.0012172068977152894,0.019427841591539208,-0.000102455777992283,-0.00035245053880849503
IT-CA3,0.0474789661878818,0.0494904043197461,0.2178966869593979,0.222464388879987,0.4711904205338533,0.4487874948167221,0.2496842743880507,0.2690898702133517,0.1356154862414026,0.1404087015418114,52,0.0495699248135901,0.0494904043197461,0.2226430434879791,0.222464388879987,0.4479018142241368,0.4487874948167221,0.2691743818524353,0.2690898702133517,0.140459319362483,0.1404087015418114,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",0.0020909586257083015,0.004746356528581186,-0.02328860630971652,0.01949010746438462,0.0048438331210803875
IT-Col,0.0058060820059536,0.0057838584980279,0.0761976509214924,0.0760516830716319,0.6905574079840178,0.6917418383605021,0.2324072337904308,0.233485419714439,0.0584018367638582,0.0583285472563,52,0.0057901752412332,0.0057838584980279,0.0760932010184434,0.0760516830716319,0.6914051794244858,0.6917418383605021,0.23359820879583,0.233485419714439,0.0583603506265862,0.0583285472563,103,6,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-1.5906764720400278e-05,-0.00010444990304900315,0.0008477714404679926,0.0011909750053991919,-4.1486137271999624e-05
IT-Cp2,0.0085275566555156,0.0091064813982705,0.0923447705910608,0.0954278858524621,0.5233618786786254,0.4910035358472499,0.1328163231410243,0.138364371533622,0.0612199016866819,0.0643803359596818,52,0.0090726793357297,0.0091064813982705,0.095250613308943,0.0954278858524621,0.4928928638502239,0.4910035358472499,0.1380021988304739,0.138364371533622,0.0641847645344118,0.0643803359596818,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",0.0005451226802140989,0.00290584271788219,-0.030469014828401475,0.005185875689449615,0.002964862847729899
IT-Cpz,0.0056456173343573,0.0056460455037444,0.075137323178014,0.075140172369675,0.7608211629000362,0.7608030233326455,0.1230053191779411,0.1230601581960785,0.051030450322311,0.0510386574588837,52,0.0056454232802773,0.0056460455037444,0.0751360318374438,0.075140172369675,0.760829384078772,0.7608030233326455,0.1230641071994976,0.1230601581960785,0.0510355607001812,0.0510386574588837,103,6,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-1.9405408000026242e-07,-1.29134057019753e-06,8.221178735778878e-06,5.878802155651064e-05,5.110377870196081e-06
IT-Isp,0.0034676070065198,0.0035925609909447,0.0588863906732264,0.0599379761999411,0.7887337324488815,0.7811208276833053,0.1765815274142358,0.1849670271530586,0.0446014603748067,0.0459719785541278,52,0.0035951625725928,0.0035925609909447,0.0599596745537602,0.0599379761999411,0.7809623245877994,0.7811208276833053,0.1853265669012574,0.1849670271530586,0.0461083490776488,0.0459719785541278,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",0.0001275555660729998,0.0010732838805338,-0.0077714078610821025,0.0087450394870216,0.001506888702842095
IT-La2,0.0031654155265802,0.0031837900745119,0.0562620256174645,0.0564250837350902,0.3164593405156255,0.3124915358133675,0.1163902346255434,0.1166028580834452,0.0404952569876864,0.0405787370052756,52,0.0031866655223338,0.0031837900745119,0.0564505582110027,0.0564250837350902,0.3118706108561349,0.3124915358133675,0.1164048548677494,0.1166028580834452,0.0405129823011583,0.0405787370052756,103,6,"[['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",2.1249995753599895e-05,0.00018853259353819596,-0.004588729659490642,1.4620242205998224e-05,1.772531347190437e-05
IT-Lav,0.0035829964080457,0.0035889360078798,0.059858135688023,0.0599077291163654,0.7615386202716127,0.761143318404081,0.0826791664489969,0.0828798078179527,0.0393026725896163,0.0393922973429086,52,0.0035884617003525,0.0035889360078798,0.0599037703350347,0.0599077291163654,0.7611748852867899,0.761143318404081,0.0828666429907802,0.0828798078179527,0.0393841236243614,0.0393922973429086,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",5.465292306800363e-06,4.563464701170389e-05,-0.0003637349848227833,0.00018747654178330464,8.145103474510584e-05
IT-Lsn,0.004694208348663,0.0046811600432558,0.0685142930246164,0.0684190035242828,0.7983269520096213,0.7988875346099492,0.1233132542320928,0.1218066310486287,0.0457466563528441,0.0454059189235995,52,0.0047625668110435,0.0046811600432558,0.0690113527692621,0.0684190035242828,0.7953901289203467,0.7988875346099492,0.1236345822700034,0.1218066310486287,0.0460569725319597,0.0454059189235995,103,6,"[['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'fPAR'], ['Tair', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",6.835846238050034e-05,0.0004970597446457004,-0.002936823089274676,0.00032132803791060094,0.0003103161791156023
IT-MBo,0.0047940528084977,0.0047953325235074,0.0692390988423283,0.0692483395000012,0.7246081262340758,0.7245346136699697,0.1505991464347549,0.1489975849380832,0.0526272854850856,0.0522883342017981,52,0.0047916476996534,0.0047953325235074,0.0692217285225778,0.0692483395000012,0.7247462864625265,0.7245346136699697,0.1495421239655386,0.1489975849380832,0.0523884972911931,0.0522883342017981,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-2.405108844300355e-06,-1.7370319750506513e-05,0.00013816022845070108,-0.0010570224692162955,-0.00023878819389250294
IT-Noe,0.0041801350363431,0.0042375969710317,0.0646539638099872,0.0650968276572041,0.7152385566055123,0.7113241032876404,0.1495324064505707,0.149965808964867,0.0465641544711609,0.0466393557312264,52,0.0042432485254468,0.0042375969710317,0.0651402220248508,0.0650968276572041,0.7109391050091926,0.7113241032876404,0.1500342597408245,0.149965808964867,0.0466511314751692,0.0466393557312264,103,6,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",6.311348910369944e-05,0.00048625821486360243,-0.0042994515963197255,0.0005018532902537898,8.69770040083026e-05
IT-PT1,0.0098010136980134,0.0098771142583746,0.0990000691818617,0.0993836719907985,0.6691128826464898,0.6665436897218828,0.1656925132240105,0.1656194430558843,0.0675667252022107,0.0676583370637043,52,0.0097731439911584,0.0098771142583746,0.0988592129806749,0.0993836719907985,0.6700537778688476,0.6665436897218828,0.1656310891012189,0.1656194430558843,0.0675415961656727,0.0676583370637043,103,6,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day', 'LST_TERRA_Night', 'LAI', 'fPAR']]",-2.786970685499969e-05,-0.0001408562011867981,0.0009408952223577405,-6.142412279158682e-05,-2.5129036538007465e-05
