site,test_loss,mse,r2,relative_error,mae,rmse
US-Me5,0.000741483294405,0.000741483294405,-1.6991193294525146,3.1228034496307373,0.0103233912959694,0.0272301901131868
US-Me6,0.0001765089546097,0.0001765091437846,0.5535686612129211,4.103542804718018,0.0106622194871306,0.0132856741547584
US-Mpj,5.780838546343148e-05,5.780842184321955e-05,0.5329824090003967,3.56534481048584,0.0047408230602741,0.0076031847856938
US-Myb,0.000670503010042,0.0006705038249492,0.4178382754325866,2.1370224952697754,0.0146779185160994,0.0258940886706113
US-NC1,0.0005083474097773,0.0005083475261926,0.7577115297317505,3.3120810985565186,0.0163247324526309,0.0225465632975101
US-NC4,0.0012162948260083,0.0012162921484559,0.4553682804107666,4.689118385314941,0.0241518002003431,0.0348753817379474
US-NR1,0.0001487674744566,0.0001487673871451,0.6812378764152527,1.508535861968994,0.0090867858380079,0.0121970232576131
US-ONA,0.0015935541596263,0.0015935559058561,-0.3258118629455566,1.8580257892608645,0.0260972995311021,0.0399193689227104
US-OWC,0.0006176747265271,0.0006176743772812,0.5642908811569214,2.651554822921753,0.0179702509194612,0.0248530562967062
US-Oho,0.0006378690013661,0.0006378692341968,0.7208540439605713,2.4974422454833984,0.0172858443111181,0.025256073102355
