site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,O_hat_count
PA-SPs,0.0033592062471622,0.003498669,0.0579586598116476,0.05914955,0.911762999363998,0.9080997109413148,0.1071576755877603,0.10725193,0.0356705860039347,0.036025077,8
RU-Che,0.0039665828362991,0.003991095,0.0629808132394236,0.06317511,0.5599497746803944,0.5572304725646973,0.2199044961727905,0.22573353,0.0331535053779639,0.033692777,8
RU-Cok,0.0073215863313046,0.008299178,0.0855662686536267,0.09109983,0.7413500281654422,0.7068145871162415,0.1432188365799231,0.16058354,0.0593651648248568,0.06402547,8
RU-Fy2,0.0012704022593986,0.0012748115,0.0356427027510346,0.0357045,0.8900775792586791,0.8896960616111755,0.0523416033189915,0.052608978,0.0191126882807015,0.01920274,8
RU-Fyo,0.0023533695962086,0.002329255,0.0485115408558489,0.048262354,0.8778374464763276,0.8790892362594604,0.0882701706188805,0.08837191,0.0264940250272381,0.026465818,7
RU-Ha1,0.0016663990793652,0.0016658764,0.0408215516530815,0.04081515,0.7661112143227148,0.7661845684051514,0.0888161549142107,0.08876612,0.0225718538351628,0.022612091,8
SD-Dem,0.003209130167582,0.0030621474,0.0566491850566454,0.055336673,0.7541766979975567,0.7654358148574829,0.1245697635291638,0.12316628,0.0325372009299144,0.032080166,8
SE-Deg,0.0002938614718874,0.00027385692,0.0171423881617295,0.016548622,0.823192586295451,0.835228681564331,0.0216290091504778,0.02117895,0.009172646782517,0.008957825,8
SE-Htm,0.0020463790257445,0.0020408055,0.0452369210462483,0.045175277,0.8713630345398724,0.871713399887085,0.0666433156136926,0.066301964,0.0268471867511191,0.026687132,8
SE-Lnn,0.006254501102155,0.0061948514,0.0790854038502368,0.078707375,0.2400439365565364,0.2472916841506958,0.3367998501129492,0.3376937,0.0392649747510803,0.039227527,8
SE-Nor,0.001136794080635,0.0011304368,0.0337163770389862,0.03362197,0.8985916927057913,0.8991588354110718,0.0414033662035682,0.041340906,0.0206321347731457,0.020572549,8
SE-Ros,0.0007447503684528,0.00074575725,0.027290114848657,0.027308557,0.9399332078715504,0.9398519992828368,0.0554094290273181,0.0556846,0.0151965243559793,0.015243779,8
SE-Svb,0.0017877825454733,0.0017779532,0.0422821776340024,0.042165782,0.8829207799247718,0.8835644721984863,0.0695964505890855,0.06955159,0.0236641000945633,0.023607068,8
SJ-Adv,0.0001329363540769,0.00013265618,0.0115298028637501,0.011517647,-0.6403096995484159,-0.636852502822876,0.0309427289977652,0.030300712,0.0072722926937918,0.0071178,8
US-A32,0.0018002328842043,0.0018192495,0.0424291513490948,0.04265266,0.769570149358469,0.7671360373497009,0.0933325637790866,0.094139665,0.0256802483509533,0.025790641,8
US-AR1,0.0011804346868556,0.0011531615,0.034357454603851,0.03395823,0.1942777935376081,0.2128934860229492,0.0332040224995394,0.032945454,0.0167642717172502,0.016635085,8
US-AR2,0.0018616869976699,0.0018781224,0.0431472710338664,0.04333731,0.0690809843890484,0.0608626008033752,0.04806750003151,0.04812988,0.022967664342091,0.022983132,8
US-ARM,0.0024658852142855,0.0024443334,0.0496576803151896,0.0494402,0.5961659754465354,0.5996954441070557,0.064321276777525,0.064285755,0.0280416553959078,0.027978413,8
US-ARb,0.0094873957362774,0.009240007,0.0974032634785786,0.096124955,-1.7335111667631682,-1.6622333526611328,0.1444113312085854,0.14226644,0.0550677818494657,0.05421586,8
US-ARc,0.0107858024348969,0.00980131,0.1038547179231495,0.099001564,-0.1487034213122879,-0.0438535213470459,0.1655311348190034,0.14396161,0.0627277294338187,0.055795927,8
US-Atq,0.003773036023241,0.003741069,0.0614250439417104,0.06116428,0.7160265344073076,0.7184325456619263,0.0842301847177077,0.08450413,0.0346831813856504,0.034738388,8
US-BZB,0.000393170942562,0.00039805696,0.0198285385886612,0.019951364,0.8971049077300697,0.8958262205123901,0.0211163414356355,0.021291003,0.0114441068781892,0.011548978,8
US-BZF,0.0010833022784898,0.0010797211,0.0329135576699004,0.03285911,0.7699146217409711,0.7706752419471741,0.0351412810863416,0.03491402,0.0188166909851688,0.01868086,8
US-BZS,0.0012812012817476,0.0012682771,0.0357938721256538,0.035612877,0.7705986829582822,0.7729128003120422,0.0419037683280524,0.041586373,0.0195414737113508,0.019405402,8
US-BZo,0.0015348179356948,0.0015490245,0.0391767524904095,0.039357647,0.5698875128322296,0.565906286239624,0.0486348654883048,0.048759274,0.0226312853556549,0.022690697,8
US-Bi1,0.0078974605456602,0.0077976403,0.0888676574781862,0.08830425,0.6833322847608991,0.6873348355293274,0.1202361503426493,0.12056412,0.05041888970804,0.050303336,8
US-Bi2,0.0069600660721894,0.007158704,0.0834270104473934,0.08460913,0.5818621830343486,0.5699286460876465,0.1160698777727466,0.11756171,0.0413406885725605,0.04184152,8
US-Blo,0.0021169321972912,0.0022310761,0.0460101314635296,0.047234267,0.8988807091447497,0.893428385257721,0.047694294017088,0.04843755,0.0270745907274523,0.027601361,8
US-CF1,0.007047633993088,0.006550082,0.0839501875702971,0.08093258,0.4908894514610161,0.526831865310669,0.1561273591325517,0.15208238,0.0411141723068677,0.039529376,8
US-CF2,0.0098888399626274,0.009267801,0.0994426465990696,0.09626942,0.4911984542031439,0.523152232170105,0.1661665676753528,0.16369423,0.049588546133309,0.04843539,8
US-CF3,0.000118387247934,0.000116809766,0.0108805904221255,0.010807857,0.075089233251503,0.0874134302139282,0.0229718488977234,0.02301531,0.0057082245177078,0.0057183076,8
US-CF4,0.0069445606314163,0.006616345,0.083334030452249,0.08134092,0.4439526579039362,0.4702327251434326,0.102036063070323,0.10177872,0.0370275054440128,0.0362546,8
US-CRT,0.0115656224652718,0.012169851,0.1075435840265325,0.110317044,-1.3678126179838213,-1.4915153980255127,0.305990224710983,0.31214222,0.0568382478376984,0.058064196,8
US-CS1,0.0010769281209565,0.003867613,0.0328165830176834,0.062190134,-2.06029646004934,-9.990559577941896,0.0424040873074877,0.06640546,0.0133275359417452,0.021371907,8
US-CS3,0.0006132015556964,0.0005779897,0.0247629068507005,0.024041416,0.6282550364487942,0.6496017575263977,0.0476365512187594,0.0470527,0.0137131844556667,0.013507294,8
US-CS4,0.0001145537189416,0.00011269579,0.0107029771064718,0.0106158275,-1.6289291529216945,-1.5862908363342283,0.0245493409056671,0.024213748,0.0072507446551539,0.007150149,8
US-EDN,0.003167054571143,0.003035303,0.0562765899032896,0.055093583,0.7625637853292471,0.7724412679672241,0.070039311563481,0.06996001,0.0357098904148948,0.035211843,8
US-GLE,0.0009893730389815,0.0009798683,0.031454300802617,0.03130285,0.8338479493043851,0.8354440927505493,0.0414666239499086,0.041451637,0.0181226557525704,0.01809525,8
US-Goo,0.0027522384511495,0.0027778423,0.0524617808613995,0.05270524,0.7810169831235241,0.7789797782897949,0.0754361623870814,0.07544117,0.0328538735337623,0.032859493,8
US-HB1,0.0006607662643844,0.00067794503,0.0257053742315587,0.026037378,0.521423480460518,0.5089813470840454,0.0443186031788471,0.04463877,0.0157515531861698,0.015858566,8
US-HWB,0.0011429368989849,0.0011490074,0.0338073497775994,0.033897012,0.4812924168428397,0.4785374402999878,0.0367628787106132,0.037031006,0.0168774377329907,0.017014792,8
US-Hn3,0.0003235743766649,0.00032582443,0.0179881732442432,0.018050607,-0.0247674726451136,-0.0318933725357055,0.0269307231916071,0.027154937,0.011407758184173,0.011490492,8
US-Ho2,0.0011096243636641,0.0010940696,0.0333110246564722,0.033076722,0.8280647054014149,0.8304749131202698,0.0437385653633086,0.043661885,0.0191482840355258,0.019060638,8
US-IB2,0.000658174525497,0.0006464223,0.0256549123073342,0.025424836,0.8776439033311402,0.879828691482544,0.0394891252436685,0.039082717,0.013841927328012,0.013714242,8
US-ICs,0.000178136660732,0.00018036934,0.0133467846589381,0.013430165,0.6983154047460808,0.694534182548523,0.0140186841433176,0.0140151065,0.0068659661775729,0.006865629,8
US-ICt,9.543197800331012e-05,9.4304414e-05,0.0097689292147763,0.009711046,0.3987808965173771,0.4058845639228821,0.0093201664953421,0.009271711,0.004375140966826,0.004351923,8
US-Ivo,0.0066721339906712,0.0064030807,0.0816831316164561,0.08001925,0.7349889905017135,0.7456755638122559,0.1535587157715374,0.14422518,0.0510124298023254,0.04895156,8
US-Jo2,0.0010603249927084,0.0010650894,0.0325626318455445,0.032635707,0.206248599726645,0.2026819586753845,0.03388679423301,0.034002233,0.0151236535302014,0.015175453,8
US-KFS,0.0006440541066091,0.0006939698,0.0253782211080512,0.026343307,0.6761404777426985,0.6510406136512756,0.0389904253418869,0.04000989,0.0148918458620023,0.015274956,8
US-KLS,0.0008356325509464,0.0008729423,0.0289073096455981,0.029545598,0.6316470574776021,0.6152006387710571,0.0408691428272545,0.04214147,0.0177605426449411,0.01821567,8
US-KS1,0.0007933874071642,0.0007660083,0.0281671334566411,0.027676854,0.8354593257054582,0.8411375284194946,0.0274876977197702,0.026696442,0.0164050132077502,0.015937418,8
US-KS2,0.001428219701714,0.0014387632,0.0377917941055209,0.037931032,0.8560026877307553,0.8549396395683289,0.0380795882071223,0.039154198,0.0246712857334357,0.025097786,8
US-KS3,0.0002270121218511,0.00022274248,0.0150669214457086,0.01492456,0.67347673175654,0.6796180009841919,0.0184521889869758,0.018617732,0.0071698573227887,0.0072178,8
US-LWW,0.003623960110702,0.0036238257,0.0601993364639681,0.06019822,-0.5757996637150042,-0.5757412910461426,0.0943267670085054,0.09432475,0.0349840148830167,0.034983106,8
US-Lin,0.0086094150883086,0.008670308,0.0927869338231879,0.09311449,0.4049041937286631,0.4006952047348022,0.1394128128324057,0.13973887,0.0643805739257615,0.06459618,8
US-Los,0.0016832017054223,0.0016788179,0.0410268412800974,0.04097338,0.7785515955826797,0.7791283130645752,0.0383362454511668,0.03822791,0.0228520137535983,0.022792999,8
US-MOz,0.0010206539917141,0.0010110216,0.0319476758421355,0.031796563,0.8014444641382896,0.8033183217048645,0.0366971789691631,0.036502067,0.0178545369656229,0.01777044,8
US-Me1,0.0049597973614234,0.0047359527,0.0704258287947215,0.068818256,0.3915934839238304,0.4190520048141479,0.1047427728722776,0.103080556,0.0429207567312087,0.041941084,8
US-Me2,0.0011067350935585,0.0011130788,0.0332676283127998,0.033362836,0.8203939610378815,0.8193644285202026,0.0441055829892079,0.044183165,0.0193844297757469,0.019393446,8
US-Me3,0.0016413948768791,0.0016317583,0.0405141318169241,0.04039503,0.7471619266390883,0.7486463189125061,0.0498611810390974,0.04977801,0.0262742426352801,0.026200792,8
US-Me4,0.0039913013679742,0.004097819,0.0631767470512232,0.06401421,-0.0936184220535845,-0.1228041648864746,0.1160551944146115,0.117699035,0.0521246318183105,0.052796323,8
US-Me5,0.0038790232355105,0.0036036063,0.0622818050116605,0.060030043,0.8364332886048317,0.8480467796325684,0.1014063063652978,0.09906824,0.0403706968846687,0.039000165,8
US-Me6,0.0033433446775492,0.0033641309,0.0578216627013551,0.058001127,0.7252764240138084,0.7235684394836426,0.091905801858818,0.09246731,0.0390516049026562,0.039261032,8
US-Mpj,0.0033657150727134,0.0033807517,0.0580147832256009,0.05814423,0.2002148170104416,0.196641743183136,0.1295020784175727,0.12973881,0.0349858793706487,0.03508352,8
US-Myb,0.0041637498900001,0.0039189025,0.0645271252265288,0.06260114,0.7017405995849355,0.7192796468734741,0.1151823983053536,0.11222431,0.0369400969076603,0.03596917,8
US-NC1,0.0033197490840101,0.0032580763,0.0576172637671225,0.05707956,0.7581420974425512,0.7626352310180664,0.0664784109199929,0.06610273,0.0374646341619696,0.037183613,8
US-NC4,0.0010878144185654,0.0010863711,0.0329820317531447,0.032960143,0.7829120272283192,0.7832000851631165,0.0463607976392521,0.046296787,0.0199693871624546,0.01992468,8
US-NR1,0.0018455034659764,0.0018196994,0.0429593233882527,0.042657934,0.9052835511937096,0.9066078662872314,0.0800861703220153,0.0799395,0.0239472455722049,0.023833847,8
US-ONA,0.0004753193160382,0.0004825588,0.021801819099292,0.021967221,0.8694934467513714,0.8675057291984558,0.0265911468730743,0.026791941,0.0120371272822322,0.012114627,8
US-OWC,0.0015600344839376,0.0015762439,0.0394972718543649,0.03970194,0.7105982933908261,0.7075912952423096,0.049087738362975,0.049470827,0.0268431526194693,0.02711465,8
US-Oho,0.0028835874237699,0.0028421278,0.0536990449055651,0.05331161,0.8166136523328626,0.8192503452301025,0.0635783602527259,0.06401137,0.0273799078522244,0.027491,8
US-Prr,0.0008169249803159,0.0008189014,0.0285818995225297,0.028616453,0.8102195696181909,0.8097604513168335,0.0481042466235103,0.04826668,0.0167035363734496,0.016742537,8
US-Ro1,0.0027592775011714,0.0027653563,0.0525288254311046,0.052586656,0.615522573507387,0.6146755218505859,0.0911246987705913,0.09077873,0.0206272431932605,0.020607766,8
US-Ro4,0.002394637198411,0.002357912,0.0489350303812212,0.048558336,0.7880786100351755,0.7913287281990051,0.0682729518802523,0.06715124,0.0219100735598006,0.021641338,8
US-Ro5,0.0044376650204116,0.004372267,0.0666158015819946,0.06612312,0.704154581615025,0.7085144519805908,0.1537068280648258,0.15510194,0.0276336202437295,0.027624967,8
US-Ro6,0.0031334744473213,0.003164516,0.0559774458806526,0.056254033,0.5112980941581953,0.506456732749939,0.1137996610641979,0.11392242,0.0270740524385077,0.027143078,8
US-SRC,0.0008592668056468,0.0009087279,0.0293132530717228,0.030145114,0.3459960246087878,0.3083503246307373,0.0487548531577405,0.04966541,0.0173643854085654,0.017680148,8
US-SRG,0.0015289431870183,0.0015878866,0.0391017031217102,0.039848294,0.6785144320396166,0.6661205887794495,0.0492543792958333,0.050743125,0.0194840550400943,0.020024395,8
US-SRM,0.0009219829621726,0.0009327437,0.0303641723446012,0.030540854,0.6403519123157233,0.6361543536186218,0.0462877819659981,0.047085397,0.015720390976082,0.015936429,8
US-Seg,0.0013864193379922,0.0014490375,0.0372346523817828,0.038066223,0.4565774938158446,0.4320335984230041,0.0696646111216412,0.07139184,0.0203179013526359,0.02076078,8
US-Ses,0.0014702727004686,0.0015001178,0.0383441351508766,0.038731355,0.3311110263952818,0.3175331950187683,0.0537074211680625,0.05416287,0.0221282670307988,0.022320248,8
US-Sne,0.001879150003645,0.0020130342,0.0433491638171375,0.04486685,0.5783766274744708,0.5483371615409851,0.0695651786067805,0.070537165,0.0276037705523519,0.028159047,8
US-Snf,0.0063918361096105,0.006323105,0.0799489594029252,0.07951795,0.7862732099651036,0.7885713577270508,0.079610415626308,0.07924252,0.051212741386128,0.05088394,8
US-Syv,0.0033903127319069,0.0034487648,0.0582263920564114,0.058726184,0.8241428292359715,0.8211108446121216,0.107124065777699,0.11013831,0.0353906649881853,0.035976645,8
US-Ton,0.0005421218819909,0.0005399883,0.0232835109463956,0.023237647,0.5136024265417167,0.5155167579650879,0.0301174568587007,0.030059775,0.0134966428490714,0.0134691885,8
US-Tw3,0.0054639438250844,0.0054804175,0.073918494472523,0.07402984,0.5037676116175626,0.5022715330123901,0.1015449877344782,0.10175203,0.0419394648905353,0.04204935,8
US-Tw4,0.0062367352589257,0.0062525165,0.0789730033551069,0.079072855,0.4530052136386795,0.4516211748123169,0.1242993007747356,0.12477519,0.0439185954140892,0.043986704,8
US-Twt,0.0037277013174513,0.0037392052,0.0610549041228576,0.061149042,0.7429378816165406,0.7421445846557617,0.0941565310894643,0.0943436,0.0311781434075489,0.03124337,8
US-Var,0.0007585146477567,0.00074530847,0.0275411446341055,0.027300337,0.6509987725022552,0.657075047492981,0.0284448442321951,0.028250365,0.0142732574369654,0.014189141,8
US-WCr,0.001701397992204,0.0017074482,0.0412480059179114,0.04132128,0.7828847060021968,0.7821126580238342,0.0365764842230534,0.036725912,0.020852185072202,0.020919174,8
US-WPT,0.0014217114190642,0.0014593384,0.0377055886980202,0.038201287,0.7864815205856287,0.7808305621147156,0.0513923155174517,0.05178813,0.0226638250660198,0.022888664,8
US-Whs,0.0011298592274117,0.0011377683,0.0336133786967588,0.03373082,0.0848984609730958,0.0784928798675537,0.0433853569366644,0.043552298,0.020294410565456,0.02037552,8
US-Wi0,5.357906252260164e-05,4.225243e-05,0.0073197720266823,0.006500187,-0.3201519663886298,-0.0410714149475097,0.0180907771828949,0.01696558,0.0050373437895792,0.0047085364,8
US-Wi1,0.0023328429327832,0.0022992305,0.0482995127592739,0.047950294,-6.745831769487975,-6.634226322174072,0.1254595391061221,0.1252982,0.0362680367308629,0.035782646,8
US-Wi2,0.0008334438203352,0.0008963725,0.0288694270870632,0.02993948,-7.424841094868732,-8.060953140258789,0.0551569648706442,0.05429491,0.0219715068369735,0.021653667,8
US-Wi3,0.0020670791701339,0.0021098098,0.0454651423635069,0.045932665,0.738446292882567,0.7330394983291626,0.0675584867711089,0.06833921,0.026329572931974,0.026655328,8
US-Wi4,0.0019682073305091,0.0019981184,0.0443644827594001,0.044700317,0.7599097204741476,0.7562610507011414,0.051640841551831,0.05221258,0.0267097257624925,0.02697149,8
US-Wi5,0.0001745054298464,0.00018162181,0.013210050334745,0.013476714,-1.0335496725519189,-1.116478443145752,0.0205237530338195,0.020164235,0.007714198214984,0.007588631,8
US-Wi6,0.0011181439083856,0.0009783879,0.0334386588903572,0.03127919,-0.363279967473576,-0.1928845643997192,0.0422754061421119,0.039331816,0.0170442771498704,0.015908925,8
US-Wi7,0.0030538939685477,0.0026747081,0.0552620481754682,0.05171758,-1.4506040143146457,-1.1463253498077393,0.0821772810648418,0.077122554,0.0399376899458902,0.03746789,8
US-Wi8,0.0012575872968227,0.0014042511,0.0354624773080332,0.03747334,-0.5403675855636065,-0.7200100421905518,0.049496362391728,0.05446323,0.0190697054746315,0.021243088,8
US-Wi9,0.0030088763713441,0.0030132139,0.0548532257150306,0.05489275,0.3069486232108439,0.3059494495391845,0.0765107822193654,0.075947806,0.0367117302867756,0.036429137,8
US-Wjs,0.0012528174936946,0.0012474526,0.0353951620097247,0.035319295,0.68163380923648,0.6829971075057983,0.0524877147174748,0.052430484,0.0198176773128961,0.019789796,8
US-Wkg,0.0018932965554344,0.0019347806,0.0435120277099838,0.04398614,0.5658162836271606,0.5563029050827026,0.0462408430938522,0.04700517,0.0231896235780458,0.023495605,8
US-xAE,0.0051279155205818,0.0051636575,0.0716094653002092,0.07185859,0.5069993138563501,0.5035630464553833,0.0902827411178025,0.091521844,0.0359436591203036,0.036221042,8
US-xBR,0.0010718808514862,0.0010717545,0.0327395914984636,0.03273766,0.8323422188936863,0.8323619961738586,0.0359360329482437,0.035892233,0.0192541096192417,0.019222632,8
US-xCL,0.0003928803660767,0.00039384165,0.0198212100053631,0.019845445,0.7881031811141541,0.7875847220420837,0.0298556692370741,0.030078772,0.0108201451792273,0.010905603,8
US-xCP,0.001135861934916,0.0011322025,0.0337025508666047,0.033648215,0.5358459686608843,0.5373413562774658,0.0811335199492712,0.08003413,0.0174400489297095,0.017236603,8
US-xDC,0.001315514856444,0.0013894596,0.0362700269705447,0.037275456,0.4506799645707441,0.4198028445243835,0.0445804761418976,0.045535482,0.0198278149273375,0.020275744,8
US-xDL,0.0017263917922076,0.0017206182,0.0415498711454994,0.041480336,0.8650210891418758,0.8654724955558777,0.0503318226212352,0.050502695,0.0255941035144401,0.02561892,8
US-xDS,0.0011738617605011,0.0011195452,0.0342616660496994,0.033459604,0.9017327692591578,0.9062797427177428,0.0349648986885643,0.03486748,0.0197463691921651,0.019571045,8
US-xGR,0.0042168978621866,0.003939295,0.064937645955075,0.0627638,0.824640584261731,0.8361846208572388,0.1090727617386341,0.10784197,0.0383236719493643,0.037207015,8
US-xHA,0.0018620916457084,0.0019116937,0.0431519599289356,0.04372292,0.8638494440583876,0.8602226972579956,0.0533351106951648,0.053518023,0.0255771198235124,0.025582591,8
US-xHE,0.0004652561993853,0.00045013698,0.021569798315825,0.021216432,0.878307332447854,0.8822619318962097,0.0368408228469154,0.03655589,0.0114879569151917,0.011329044,8
US-xJE,0.0017055593551836,0.0016820922,0.0412984183133399,0.04101332,0.808012378059183,0.8106539845466614,0.0752559632434135,0.07509007,0.0253178046422922,0.025210463,8
US-xKA,0.0026885651464137,0.0027568275,0.0518513755498711,0.0525055,0.3382479506383179,0.3214461803436279,0.0560222250580499,0.056759898,0.0270393074964877,0.027392741,8
US-xKZ,0.0019075377811628,0.001957404,0.0436753681285332,0.044242557,0.7437011958065669,0.7370011806488037,0.0556654004654662,0.055988885,0.0227959118721751,0.02298443,8
US-xMB,0.0008392278256312,0.00081527705,0.0289694291561172,0.028553057,-0.0441825100497175,-0.0143824815750122,0.0456623766480871,0.04558424,0.0185460314077946,0.018497517,8
US-xML,0.0007512464029269,0.00075762323,0.0274088745286433,0.027524957,0.0519484511715474,0.0439011454582214,0.0237493973084831,0.023597838,0.0126470654672643,0.012592448,8
US-xNG,0.0011990028815906,0.0011966078,0.0346266209958562,0.03459202,0.1063850244539823,0.1081700325012207,0.0579554677053533,0.05795281,0.0192208788150819,0.019218594,8
US-xNQ,0.0016228379481025,0.0016442181,0.0402844628622819,0.040548958,0.1192941194719634,0.1076912283897399,0.0482977813558422,0.04907863,0.0245555740712053,0.024993243,8
US-xRM,0.0016835110723813,0.001668089,0.0410306114063803,0.040842246,0.7578834839876819,0.7601014375686646,0.0678071627718949,0.067571886,0.0230751447204079,0.02301064,8
US-xSB,0.0005869480638218,0.0006105767,0.0242270110377215,0.02470985,0.9141643671420896,0.9107089042663574,0.0313831004370321,0.03179937,0.0140655244043683,0.014325275,8
US-xSE,0.0012987897392803,0.0012847419,0.0360387255501681,0.035843298,0.8052500485056258,0.8073564767837524,0.0524455285224656,0.052513883,0.0208925239829118,0.020874599,8
US-xSR,0.0011831897168352,0.0011942791,0.034397524864956,0.034558345,0.2531757081630932,0.2461762428283691,0.0164276314421328,0.016423017,0.015097045881793,0.015092134,8
US-xST,0.003243887599434,0.0031402267,0.0569551367256196,0.056037724,0.80451957126678,0.8107662796974182,0.0956344926369082,0.095682435,0.0291954765859091,0.028995097,8
US-xTA,0.0006136875583035,0.0006192303,0.0247727180241399,0.02488434,0.8685947390517683,0.8674079179763794,0.0436053167809938,0.043703537,0.0153110986887905,0.015350239,8
US-xTR,0.0020072903923193,0.0020367152,0.0448027944699809,0.04512998,0.8028535348099491,0.7999635934829712,0.0500404552760999,0.049853,0.0247258167783481,0.024687836,8
US-xUK,0.0009344540590171,0.000923541,0.0305688413096921,0.030389817,0.843608740281827,0.8454351425170898,0.0400975238071591,0.040098015,0.0181452828559761,0.01814597,8
US-xUN,0.0022373526622375,0.0022740008,0.0473006623868791,0.047686484,0.7799421721547725,0.7763376235961914,0.0733067449390622,0.07325764,0.0236444992717667,0.023678133,8
US-xYE,0.0015873116523052,0.0015268829,0.0398410799590724,0.03907535,0.5474473224974599,0.5646759271621704,0.0443959334379983,0.04417113,0.0196516429295057,0.01953044,8
ZM-Mon,0.0014662052801488,0.0014913132,0.0382910600551729,0.038617525,0.8171922216166443,0.8140617609024048,0.0494753822987815,0.049583383,0.0250783788458941,0.025159633,8
