site,test_loss,mse,r2,relative_error,mae,rmse
FR-Gri,0.006603311747312546,0.006603313239732845,0.4711469947115948,2.0163294015756086,0.03740753562468087,0.08126077306876206
FR-Hes,0.0013564908877015114,0.001356491559019715,0.8540702884837936,0.9712243866042065,0.02217608164892599,0.03683057912957269
FR-LBr,0.0019247109303250909,0.0019247107209861823,0.8478107886548607,0.9323071456157909,0.029375755129298797,0.04387152517278357
FR-LGt,0.0010063635418191552,0.0010063637816762649,0.8116648481437001,1.7681077353518966,0.019887588140129354,0.03172323725089016
FR-Lam,0.007229028269648552,0.00722902154735693,0.49557232093386194,3.0867337032956454,0.04451296157640089,0.08502365286999218
FR-Mej,0.001808668370358646,0.0018086686852917077,0.6817786786162514,1.2006383612587368,0.026406621160503057,0.042528445601640645
FR-Pue,0.0071430872194468975,0.007143087552211957,0.1105988257053846,8.082876074802279,0.053440767134493104,0.08451678858198504
FR-Tou,0.00246386113576591,0.0024638602277518486,0.765397708273846,0.7857902009641637,0.031769446610423156,0.0496372866679057
GF-Guy,0.004397414159029722,0.004397414280934551,0.7109370753068824,1.388464853528398,0.04530423352261477,0.06631300235198638
GH-Ank,0.006162154022604227,0.006162154645445156,0.44832355868986373,0.9211732563223375,0.0521054141442352,0.07849939264379793
GL-NuF,0.005000543314963579,0.005000543006270685,0.7728700941061203,1.0216679610555501,0.04464603595108068,0.07071451764857542
GL-ZaF,0.0021586890798062086,0.002158689299492992,0.8969416895021775,0.6062400528744942,0.027835150188907424,0.04646169712239311
GL-ZaH,0.002122714417055249,0.002122714636656474,0.746693056376801,1.618268589972049,0.03264345614763073,0.0460729273723352
IL-Yat,0.0030288996640592813,0.003028900163992822,0.6727898900181544,2.4340750791630743,0.030194932026240944,0.055035444615200685
IT-BCi,0.013937310315668583,0.013937307438456722,-1.0523396119935304,36.24671221224987,0.06346780563295445,0.11805637398487522
IT-BFt,0.0014328373363241553,0.0014328367958658453,0.8352393096243504,1.979860914719018,0.023941667311496426,0.03785283075102634
IT-CA1,0.0052963062189519405,0.005296308591871014,0.742311990230154,1.9497452676762224,0.045440420510285,0.0727757417816611
IT-CA2,0.0010690164053812623,0.0010690163113868153,0.15332226321034337,1.1219250277751125,0.021971187200060995,0.03269581489100425
IT-CA3,0.0464148074388504,0.04641480412592958,0.5011245033788414,0.7760678456061094,0.12188076872235303,0.21544095275951966
IT-Col,0.0020241292659193277,0.002024129553690942,0.8876060512283033,0.7238338444740281,0.025232418924149673,0.04499032733478322
IT-Cp2,0.002854598220437765,0.0028545977577695172,0.7623800550871285,3.812070873091781,0.04006948415818742,0.05342843585366801
IT-Cpz,0.0041719237342476845,0.004171924594814463,0.8221081170321467,1.867775811555005,0.04168367306907508,0.06459043733258402
IT-Isp,0.002369430148974061,0.002369430789292059,0.8492997618580791,1.06076410661658,0.030561899222558933,0.0486767992917782
IT-La2,0.001280689612030983,0.001280689733230132,0.7534180940603689,0.8756522139200373,0.023410924585172913,0.03578672565673104
IT-Lav,0.003180305939167738,0.0031803068461288757,0.7911102410029861,1.5673188984592252,0.03300027790700893,0.056394209331533995
IT-Lsn,0.0031089799012988806,0.0031089795932983098,0.8656933038911651,1.8803527884684008,0.035208132031424685,0.05575822444535254
IT-MBo,0.0015753816114738584,0.001575381235728304,0.9071924960044936,0.8462398580050828,0.022900285734757064,0.03969107249405468
IT-Noe,0.002854275517165661,0.00285427541892704,0.8549512173096308,1.864494553815828,0.035257981514502365,0.05342541922088249
IT-PT1,0.005525010637938976,0.005525010856182725,0.8315553482255242,14.534846381048261,0.05019287146475949,0.07433041676314431
IT-Ren,0.002763542579486966,0.0027635426195449435,0.817743352402734,1.3271593136525224,0.03101608090991479,0.05256940763928145
IT-Ro1,0.001545959385111928,0.0015459590819785355,0.5260130654867549,0.8685593956050711,0.023063123768213845,0.03931868616801095
IT-Ro2,0.0017600852297618985,0.001760085234448594,0.8311410817586211,0.634318032860632,0.027226959447997013,0.04195336976273294
IT-SR2,0.002030649920925498,0.0020306502356958116,0.8157642961235055,1.1099180553878623,0.02868589869262499,0.04506273666451929
IT-SRo,0.0040769558399915695,0.004076953480859232,0.8464687105215425,0.8423183344179279,0.04166064210464602,0.06385102568368994
