site,mse,r2,relative_error,mae,rmse
US-xCP,0.00013376587928629052,0.9042686482799495,1.0933999497306959,0.005684638330797465,0.011565720007258109
US-xDC,0.0002553520938108224,0.9506383422442787,1.0554531958564972,0.007722371092918713,0.01597974010460816
US-xDL,0.0007979257089605082,0.9028326437805695,0.7395558060930638,0.016124376002511598,0.028247578815900457
US-xDS,0.0006234874088417116,0.9402004639224808,0.3984368939562423,0.014357426243719327,0.02496972985119606
US-xGR,0.000896590040078164,0.921618250002904,0.6939888676782028,0.017530593926741323,0.029943113399881517
US-xHA,0.00047869927581508585,0.9534912001817791,2.657741934667078,0.012270008713724417,0.02187919733022868
US-xHE,0.00011987549072580578,0.9558829711051599,0.6362488003129335,0.005680716554253734,0.010948766630347264
US-xJE,0.0006936869325646043,0.8823439875533534,0.9275718695280981,0.01463625036314174,0.026337937135709855
US-xKA,0.0004981486478956863,0.8753519680625454,1.1964651359387162,0.010994890341751605,0.022319243891666365
US-xKZ,0.00033039217960605376,0.9599206086587169,0.6703622223131603,0.009182573821461766,0.018176693307806396
US-xMB,0.0008083886642210482,0.7706778570742556,2.2456428556099315,0.01631380804959005,0.02843217656495978
US-xML,0.0003454487116563333,0.9345772913471656,0.5378029890244772,0.008959241487385312,0.018586250607810422
US-xNG,0.0004929639686330731,0.9238656478761207,0.9188943589861204,0.011010844603814917,0.022202791910772686
US-xNQ,0.000405158997546939,0.8157178814587411,1.2978664058945295,0.011089931510135093,0.02012856173567647
US-xRM,0.0005570853411287772,0.9438673184104659,0.42110415111836763,0.013643348853036582,0.023602655383002505
US-xSB,0.0005266370606832595,0.9198642285610303,0.4541772107630404,0.013099205441964634,0.022948574262538827
US-xSE,0.0005727722636290376,0.8915885523269431,0.9704190162982502,0.012829022150336806,0.02393266102273288
US-xSR,8.026859172116475e-05,0.8396916704730828,7.886685197998571,0.0040858593103151215,0.00895927406217517
US-xST,0.0005094946782428403,0.9675753792107757,0.32311209162167737,0.011361196531533516,0.02257198879679946
US-xTA,0.00045999984356886596,0.891996287364583,0.6563605788745758,0.012104635508211505,0.02144760694270729
US-xTR,0.0004708162668832506,0.9434505665419526,0.6381809026786803,0.011092272503846574,0.021698301013748762
US-xUK,0.00030521088631297753,0.9298264990318926,0.7138879129780048,0.009850863856594548,0.017470285810855458
US-xUN,0.0005225460712469013,0.9530649578204392,0.7114478701999303,0.011504709866301028,0.022859266638431366
US-xYE,0.0003283811296448487,0.9327888794515367,0.5408689807011229,0.008981002796939476,0.01812128940348475
ZM-Mon,0.0005692820268077313,0.9503210990196391,0.968247622585332,0.015243549446877646,0.0238596317408239
