site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,O_hat_count
IT-La2,0.0031654155265802,0.0031837900745119,0.0562620256174645,0.0564250837350902,0.3164593405156255,0.3124915358133675,0.1163902346255434,0.1166028580834452,0.0404952569876864,0.0405787370052756,52
IT-Lav,0.0035829964080457,0.0035889360078798,0.059858135688023,0.0599077291163654,0.7615386202716127,0.761143318404081,0.0826791664489969,0.0828798078179527,0.0393026725896163,0.0393922973429086,52
IT-Lsn,0.004694208348663,0.0046811600432558,0.0685142930246164,0.0684190035242828,0.7983269520096213,0.7988875346099492,0.1233132542320928,0.1218066310486287,0.0457466563528441,0.0454059189235995,52
IT-MBo,0.0047940528084977,0.0047953325235074,0.0692390988423283,0.0692483395000012,0.7246081262340758,0.7245346136699697,0.1505991464347549,0.1489975849380832,0.0526272854850856,0.0522883342017981,52
IT-Noe,0.0041801350363431,0.0042375969710317,0.0646539638099872,0.0650968276572041,0.7152385566055123,0.7113241032876404,0.1495324064505707,0.149965808964867,0.0465641544711609,0.0466393557312264,52
IT-PT1,0.0098010136980134,0.0098771142583746,0.0990000691818617,0.0993836719907985,0.6691128826464898,0.6665436897218828,0.1656925132240105,0.1656194430558843,0.0675667252022107,0.0676583370637043,52
IT-Ren,0.0031585538461233,0.0031638812121835,0.0562010128567391,0.0562483885296594,0.6870702779914672,0.6865424759461447,0.126908947074888,0.1270479364483708,0.0379384355975637,0.0379947314093237,52
IT-Ro1,0.0060449579604971,0.0060335994174387,0.0777493277173326,0.0776762474469434,0.6316911517573833,0.6323832081685099,0.1615358447888092,0.1632123006917113,0.048603533682624,0.0489320168706805,52
IT-Ro2,0.0049687571065352,0.0051225668467735,0.0704894113079068,0.0715721094196162,0.56341242701364,0.549897694908109,0.1590205222350298,0.1621358425923843,0.0496109736446772,0.0505744541826284,52
IT-SR2,0.0031759715199804,0.0032264422000887,0.0563557585343361,0.056801779902471,0.7391306167551674,0.73498503323561,0.071872522315458,0.0726636942835078,0.0366737636652738,0.0369854016355658,52
IT-SRo,0.0033313971190481,0.0033267322971872,0.0577182563756747,0.0576778319390324,0.7403168400168484,0.7406804639374727,0.1076328192233905,0.1076935724193199,0.0386359747032744,0.0386575121408124,52
IT-Tor,0.0009673979495818,0.0009652865655312,0.0311030215506764,0.0310690612270678,0.6186571355652725,0.6194894313563766,0.048091770222228,0.0478975371795415,0.0220803065248917,0.0219961495667178,52
JP-SMF,0.006993441927631,0.0069244302793945,0.0836268014910951,0.0832131616956992,0.7164634349188743,0.7192613884722228,0.1839812932086023,0.1852445151358773,0.0562433940227883,0.0563043557460154,52
MX-Tes,0.0012724969360181,0.0012724666809353,0.0356720750169951,0.0356716509421049,0.2359122770444595,0.2359304441116092,0.0291012733961822,0.0291053311193025,0.0176747199498748,0.0176760735137498,52
MY-PSO,0.0048409519898219,0.0048310814059472,0.0695769501330863,0.069505981080388,0.747523301243779,0.7480380951183574,0.1068141410540614,0.1073225496135405,0.0436978792670019,0.0438535156827003,52
NL-Hor,0.004424305228354,0.0044295636375873,0.0665154510497678,0.0665549670391876,0.7968052684952038,0.7965637659321675,0.1832522143563989,0.1838051802394536,0.0499964939236583,0.0500471984942083,52
NL-Loo,0.0033473909469628,0.0033586862657113,0.0578566413384221,0.0579541738420221,0.8082575625053839,0.8076105535412583,0.0999058301232628,0.1009870574432419,0.0391245412348251,0.0393851378554137,52
PA-SPn,0.0057323894240975,0.0057547746582709,0.075712544694374,0.0758602310718265,0.5880139848415007,0.5864051612352938,0.1286092904927667,0.128998866005745,0.0520648665886198,0.0522229073625659,52
PA-SPs,0.0067603643054495,0.0067549778639592,0.0822214345864238,0.0821886723579303,0.8224240413867214,0.8225655282161208,0.26282078589761,0.2627327465794258,0.0686511960789125,0.0682943382378265,52
RU-Che,0.0051931483030954,0.0051199504835929,0.0720635018792137,0.0715538292727436,0.4238753669827737,0.4319958874141673,0.4701725077757459,0.4578280022578893,0.0548528191270838,0.0535072989325161,52
RU-Cok,0.0133200328862465,0.0134103286717422,0.1154124468428189,0.1158029735012975,0.5294426678911887,0.5262527850818599,0.2296968158272117,0.2307353187304444,0.0873960508131063,0.0877498462910292,52
RU-Fy2,0.0027001049845575,0.0026793495844838,0.0519625344316221,0.0517624341050902,0.7663715772209269,0.7681674523484133,0.1087682804883257,0.1069083376713045,0.0362324197688363,0.0357295767693799,52
RU-Fyo,0.0048448400914221,0.0048471232307357,0.0696048855427705,0.0696212843226536,0.748506125882018,0.7483876089567338,0.1631101111593512,0.1643428907518831,0.0457015796240288,0.0458592979711271,52
RU-Ha1,0.0028088490227804,0.002769113666906,0.0529985756674695,0.0526223685033852,0.6057617318540399,0.611338819749135,0.1890104056386596,0.1875725206773858,0.0423659739395755,0.0421115869746375,52
SD-Dem,0.0061305284802156,0.0061461858235495,0.0782976914105115,0.0783976136342781,0.5303940085539993,0.5291946368744717,0.2438198015383431,0.244122141620654,0.0576742230249285,0.0577843905676989,52
SE-Deg,0.0006674642099953,0.0006818238263924,0.0258353287185454,0.0261117564785,0.5984073041230911,0.5897675643822207,0.0484117119116439,0.0486566689086382,0.0192648797883187,0.0193651284907114,52
SE-Htm,0.0032832195560951,0.0033064087202967,0.057299385302943,0.0575013801599293,0.7936142839023832,0.7921565951375347,0.0872991806786257,0.0878108823009486,0.035548369274125,0.0357120142568208,52
SE-Lnn,0.0035280642710532,0.0035668867755565,0.059397510646939,0.0597234189875002,0.5713209109386319,0.5666037644846726,0.4201477170896234,0.4135961630656761,0.0410159016320562,0.0406936837557995,52
SE-Nor,0.0019683857694305,0.0019593305992388,0.0443664937698547,0.0442643264857699,0.8244091235340987,0.825216894701319,0.0571738435724947,0.0575031658054564,0.0286408869993427,0.0287364489000957,52
SE-Ros,0.0026193671405783,0.0026185481136601,0.0511797532289708,0.0511717511295068,0.7887386321566302,0.7888046896192719,0.1462345034048437,0.1465652593923379,0.0362860029602053,0.0362984649188699,52
SE-Svb,0.0043918858075341,0.0043694820299928,0.0662713045558495,0.0661020576835004,0.7123819301695754,0.7138491202413888,0.1706737595245108,0.1695116560129883,0.0492080230669502,0.0490040921869664,52
SJ-Adv,0.000463403462541,0.0004966888392216,0.0215268079970319,0.0222865169827322,-4.717963304232858,-5.128673576838986,0.0756168763315439,0.0786813469959808,0.0175145074873963,0.0182251464136295,52
US-A32,0.0023672875480373,0.0024178546688294,0.0486547792928643,0.0491716856415298,0.6969871393273217,0.6905145467012608,0.1479109429908669,0.1514753138820582,0.0347081490511237,0.0356410229843811,52
US-AR1,0.0009054240162592,0.0009120608956329,0.0300902644763921,0.0302003459522071,0.3819901733761813,0.3774600785284089,0.0369500030807869,0.0372795833077155,0.0182613412495069,0.0184212677370255,52
US-AR2,0.0017214196709627,0.0017357792724113,0.04148999482963,0.0416626844119697,0.1392203374940993,0.1320399542922612,0.0577599306720769,0.057802725578066,0.0270971769697816,0.0271118353839658,52
US-ARM,0.0029812886750822,0.0029808851869966,0.0546011783305289,0.0545974833394058,0.5117591860970163,0.5118252646867634,0.082779767213757,0.0828752787214135,0.0348696200932506,0.0349011045173187,52
US-ARb,0.0045928544900967,0.0049243318479881,0.0677706019605605,0.070173583690646,-0.3232945462569945,-0.4187998971996696,0.1284138608254192,0.1332712584937394,0.0474096520255989,0.0492431144682109,52
US-ARc,0.0053169905184383,0.0054668113323071,0.0729176968810613,0.0739378883408713,0.4337328876102794,0.4177767561575022,0.1351268038485205,0.1368641162839957,0.0498586878425574,0.0505022027629947,52
US-Atq,0.0052599593834088,0.0051284155736652,0.072525577442781,0.0716129567443296,0.6041148598151146,0.6140153620366837,0.132827921819597,0.1265183640703511,0.0506728964615032,0.0488620746689754,52
US-BZB,0.0008032611782262,0.0008024165958784,0.0283418626456747,0.0283269588180309,0.7897819393471386,0.7900029713950499,0.0363630819055077,0.0363939875104393,0.0195409616297503,0.0195816659365338,52
US-BZF,0.0014997818052211,0.0014813673898524,0.0387270164771464,0.0384885358237023,0.6814574557699943,0.6853685411703178,0.0500341695416888,0.0499464797685306,0.0258908401177913,0.0258329467148487,52
US-BZS,0.0019452463602307,0.0019565626196099,0.0441049471174242,0.0442330489522256,0.6517002571220962,0.6496740612053752,0.0642313692677081,0.0644583151341709,0.0289947566064001,0.0291219643429714,52
US-BZo,0.0015856276117287,0.0015935685039682,0.0398199398760067,0.0399195253474814,0.5556487711398677,0.5534234408045908,0.0535281225268197,0.053750699703855,0.0247960700585344,0.0249028234217655,52
US-Bi1,0.0086010628567851,0.0087528539181057,0.0927419153176446,0.0935566882596092,0.6551196542561075,0.6490332258017728,0.1523913235546716,0.1559140100329063,0.0602397041498133,0.0612808518616852,52
US-Bi2,0.0070284093963525,0.0070891250521164,0.0838356093575546,0.0841969420591775,0.577756341498751,0.5741087451263207,0.224565459776264,0.2261771526132762,0.0621526064886387,0.0625207284335945,52
US-Blo,0.0933964197365111,0.0977510286521482,0.3056082782525878,0.3126516090669424,-3.461257542522908,-3.669263715826239,0.2026608731529133,0.2070256896049307,0.0991016308072583,0.1009515357839311,52
US-CF1,0.005539609998732,0.005536469085203,0.0744285563391633,0.0744074531562738,0.5998268514068043,0.6000537463067366,0.2082562038397548,0.2091402194527528,0.0459159900302418,0.0460338114516641,52
US-CF2,0.0083104274482451,0.0083015932030718,0.0911615458855606,0.091113079209693,0.5724110868534779,0.5728656272866481,0.267696658507622,0.2692397084637876,0.0575332848794555,0.0578305618155171,52
US-CF3,0.0007400089853926,0.0007483708343092,0.0272031061717703,0.0273563673449032,-4.78138515781312,-4.846712836494072,0.0970793381429307,0.0969768948925204,0.0239953886863419,0.0239686803761963,52
US-CF4,0.0054491508862714,0.005489713542623,0.0738183641533152,0.0740926011327925,0.5636893350337593,0.5604415043285818,0.1472712901492165,0.1485978868870648,0.0437602414661328,0.0441168638858518,52
US-CRT,0.0092190782506388,0.0092710701556956,0.0960160312168696,0.0962863965246165,-0.8874081246892784,-0.8980523497792949,0.368172902233347,0.3675515034516324,0.0685386714666442,0.0684444540945571,52
US-CS1,0.0038822710923401,0.0042044856608476,0.062307873437794,0.064842005373428,-10.0322130601326,-10.94784715324558,0.1374675672407212,0.1405284972186038,0.0431480111188786,0.0441609206776702,52
US-CS3,0.002286741098744,0.002381943631464,0.0478198818353204,0.0488051598856519,-0.3863051691676071,-0.4440203881314584,0.1549647748265712,0.1578494405913388,0.0386247522487081,0.0391646010989643,52
US-CS4,0.0019761561569217,0.0023095266077024,0.0444539779651022,0.0480575343489702,-44.35142620994373,-52.00204903456155,0.105463834118454,0.1101403767914432,0.0312433253917535,0.032626066829909,52
US-EDN,0.0035622087932361,0.003551366964478,0.0596842424198896,0.0595933466460647,0.7329388071050504,0.7337516263105961,0.0806192262141526,0.0809314525776172,0.0405372475269547,0.0405891803079795,52
US-GLE,0.0021137829248257,0.002095616929277,0.0459758950410512,0.0457779087473099,0.6450182551500312,0.6480689926316734,0.074778455969382,0.074763757927154,0.0320272661975937,0.0319711815581766,52
US-Goo,0.0038003030898169,0.0038908493187466,0.0616465983637129,0.0623766728733318,0.6976272766970733,0.690422927680899,0.1018857631475595,0.1022821139500477,0.0422230231764717,0.0424778764436378,52
US-HB1,0.0006210653739567,0.0006180180397217,0.0249211832374945,0.0248599686186792,0.550177844881964,0.5523849530391112,0.0436471545551035,0.0438264585028209,0.0156469957448953,0.0157372547853776,54
US-HWB,0.0012119982251271,0.0012215770035728,0.0348137648801041,0.0349510658431598,0.4499497997616399,0.4456025912485623,0.0433839156899686,0.0432111404956797,0.0205313577969988,0.0204699080700695,52
US-Hn3,0.0001593037865402,0.0001604557184011,0.0126215603845258,0.0126671116834546,0.4954812541145992,0.4918330594896065,0.0190115853989703,0.0192492503917146,0.0079545082188438,0.0080525787053624,52
US-Ho2,0.0018767689351542,0.001873691206702,0.0433216912776301,0.0432861549078003,0.7091963457852604,0.7096732370337344,0.0734156866032727,0.0733520820465755,0.0305242695253025,0.0305080427768951,53
US-IB2,0.0015876764123509,0.0015896449439169,0.0398456573838478,0.0398703516904093,0.7048474514540175,0.7044814970919939,0.098430887468268,0.0986085992868091,0.0313748819899585,0.0313714894685454,52
US-ICs,0.0001954517658355,0.0001940753888856,0.0139804064975074,0.0139310943175939,0.6689912866591259,0.6713222595275188,0.0191894102879549,0.0190962463289363,0.0092810944918203,0.0092361537720837,52
US-ICt,8.386207022861287e-05,8.521136515522242e-05,0.0091576236125215,0.0092310002250689,0.4716710296280922,0.4631705049289008,0.0112193930525616,0.0114132975715194,0.0052471543936439,0.0053374386546169,52
US-Ivo,0.0084842123660724,0.0086827014316281,0.0921097843123763,0.0931810143303245,0.6630149084124584,0.6551311057623885,0.2164965563089964,0.2181310697483064,0.063560914214571,0.0649648175228792,52
US-Jo2,0.0011026767567626,0.0011107648411991,0.0332065770106265,0.0333281388799187,0.17454438427078,0.1684897044404124,0.035305909695993,0.0357489631071578,0.0157878355976961,0.0159842817583255,52
US-KFS,0.0008477376034101,0.0008721799319328,0.0291159338405983,0.0295326925953743,0.573719207093635,0.5614284992835112,0.055692351246101,0.0564709180016207,0.0212702100889373,0.0215781266430002,52
US-KLS,0.0012290774272323,0.0012341068099453,0.0350582005703714,0.0351298563894787,0.4582136772961827,0.455996688597851,0.057129505523971,0.0571556313962693,0.0241879579380323,0.0241898064756658,52
US-KS1,0.000914639232828,0.0009842068500405,0.030243003039183,0.0313720711786865,0.8103129004231671,0.7958852670351744,0.0314822694857903,0.0344935722593082,0.0185919542391047,0.0202254885503853,52
US-KS2,0.007469799021752,0.0071263122452323,0.0864279990613692,0.08441748779271,0.2468728858502654,0.2815042332259534,0.0882289198171324,0.0865660876410635,0.0555824277602695,0.0545855405559342,52
US-KS3,0.0002872575843787,0.0002994709469205,0.0169486750036329,0.0173052288895744,0.5868225691464292,0.5692554585407562,0.0301624355762919,0.0310747562597241,0.0112648090814873,0.011603112877909,52
US-LWW,0.0034649127306733,0.0034700521399992,0.0588635093302575,0.058907148462638,-0.5066413947749349,-0.5088761543308242,0.1110959799831059,0.1111312290099673,0.0436908791235591,0.0437148173748425,58
US-Lin,0.0087436725392693,0.0087709113866394,0.0935076068524337,0.0936531440296557,0.3956241154413638,0.3937413250692695,0.1452325729128759,0.145349907879421,0.0662983100368852,0.0664145371399322,52
US-Los,0.0024520527507914,0.0024436501426805,0.0495182062557948,0.0494332898225529,0.6773986341264845,0.6785041131389613,0.0633255063858525,0.0634881858042868,0.0351695008438095,0.0351830021539152,52
US-MOz,0.0016717957857952,0.0016722683844005,0.0408875994134564,0.040893378246368,0.6747729291271005,0.6746809909481744,0.0661808676406757,0.0663190780414915,0.0305531440617448,0.0306072439454938,52
US-Me1,0.0032978065812274,0.003308243736359,0.0574265320320442,0.0575173342250753,0.5954659300431981,0.5941856291097847,0.1084798477316802,0.109208076921392,0.0393985043789103,0.0396191975430334,52
US-Me2,0.0015674921729703,0.0015861827420754,0.0395915669425993,0.0398269097731101,0.7456201922845974,0.7425870011420579,0.0572438076727481,0.0576466011161671,0.0251374730016428,0.025275583829106,52
US-Me3,0.0024098549091089,0.0023956167076721,0.049090273060036,0.0489450376204994,0.6287894638388674,0.63098269562612,0.0624949082441313,0.0624268910209379,0.0331820547867861,0.0330985537538982,52
US-Me4,0.0068063872519841,0.0068284772418781,0.0825008318260131,0.082634600754636,-0.8649532571323768,-0.8710059245868811,0.1459284033175924,0.1445622457292348,0.0672341838012565,0.0669883598879061,52
US-Me5,0.0055833054154723,0.0055834499299603,0.0747215190923762,0.0747224861066626,0.7645688488887188,0.764562755148588,0.1302124983431561,0.1310803498465979,0.0513838276966834,0.0515799820006516,52
US-Me6,0.0047491313361559,0.0047251597199291,0.0689139415224231,0.0687397972060516,0.609762537420101,0.6117322918926904,0.1100590564676266,0.1097764649962634,0.047528781973527,0.0474102816231359,52
US-Mpj,0.004366328818135,0.004376627115374,0.0660782022919437,0.0661560814693105,-0.0375581465930012,-0.0400053013175816,0.1588174898948534,0.1612100500176314,0.0410508907210274,0.0416297143921869,52
US-Myb,0.0055416140273984,0.005554730836034,0.0744420178890824,0.0745300666579203,0.6030408836243704,0.602101295132659,0.1627508370777735,0.1628977602300718,0.0487409408957539,0.0487683907567602,52
US-NC1,0.0044792511120985,0.0044872099723143,0.0669272075623847,0.0669866402524735,0.6736674213667917,0.6730875844002544,0.0823423513615948,0.0822877629805998,0.0459829374905436,0.0459792473310173,52
US-NC4,0.0012394171149082,0.0012393301809058,0.0352053563383218,0.0352041216465614,0.7526576736785902,0.7526750225259737,0.0561894975940403,0.0561904843577181,0.0237874265560319,0.0237700065374663,52
US-NR1,0.0069384959343758,0.0069335669402208,0.0832976346265359,0.0832680427308152,0.6438967972280452,0.6441497671255043,0.2476589542455909,0.2469675902381705,0.0637026260949989,0.0636102551358202,52
US-ONA,0.0006518025518825,0.0006561069662606,0.0255304240443152,0.0256145850300296,0.8210371395089574,0.8198552933998671,0.0352984443897984,0.0356198047469433,0.0160601305314646,0.0161885042152999,52
US-OWC,0.0014258627479443,0.00142711498084,0.037760597822921,0.0377771753952039,0.735488467149771,0.7352561656584942,0.0535617631844682,0.0536009049458551,0.0284034882607081,0.0284118063302879,52
US-Oho,0.0048827796630537,0.0048641994951332,0.0698768893344126,0.0697438133108112,0.6894718289136723,0.6906534643674442,0.1363772139380019,0.136725614825921,0.0529592435745919,0.0530126731602135,52
US-Prr,0.0012675247755231,0.0012729831142314,0.0356023141877485,0.0356788889153158,0.7055404067514919,0.7042723761560405,0.0717651302176065,0.0711785350792176,0.0239950836439939,0.023857497847112,52
US-Ro1,0.005430448037114,0.0110767053376542,0.0736915737185332,0.105245927891079,0.2433219619537956,-0.5434269153538205,0.2528421826695983,0.3445111054196971,0.0462342638707509,0.0600110405533609,52
US-Ro4,0.0034653889194565,0.0034056207537499,0.058867554046831,0.0583576966110722,0.6933188722420071,0.6986082550180702,0.1722151419566283,0.1711117777644126,0.0451213164535793,0.0447544813829837,52
US-Ro5,0.0066616793095766,0.0066204995965176,0.0816191111785508,0.0813664525250894,0.5558864192265236,0.5586317434866654,0.4306971784329267,0.4357052192082774,0.0520440736524828,0.0524351694352481,52
US-Ro6,0.0036408025354589,0.0036814255727488,0.0603390630972918,0.0606747523501237,0.4321743585962688,0.4258387218842412,0.2113668361710035,0.2134883003427099,0.0428571906732009,0.0432910099592643,52
US-SRC,0.0011260421336543,0.0011262405918433,0.033556551277721,0.0335595082181389,0.1429483519807018,0.1427973017554255,0.0667208200188392,0.0668587264084255,0.0232907973983321,0.023339386935292,52
US-SRG,0.0028312609615561,0.0028296295662553,0.0532095946381491,0.0531942625313609,0.4046806016089039,0.4050236294266138,0.0857157322730508,0.0860988555553646,0.032974914803524,0.0330896050414191,52
US-SRM,0.0015738694851123,0.0016168197277893,0.0396720239603727,0.0402096969372977,0.3860633289237384,0.369309252896195,0.080351230820148,0.0814939505791903,0.0265373023193396,0.0268977971343362,52
US-Seg,0.0017922248079406,0.0017888765422607,0.0423346761879744,0.0422951125103213,0.2975175186268218,0.298829908664443,0.0991051711592635,0.0987321179045547,0.0279922724337044,0.0279030571417196,52
US-Ses,0.0015968254300551,0.0015934448576514,0.0399602981727513,0.0399179766227125,0.273536859798157,0.275074824561177,0.063695174527863,0.0635149805709153,0.025759439566986,0.0256922576689639,52
US-Sne,0.0017483233944262,0.0018157210002022,0.0418129572552127,0.0426112778522567,0.6077300883945178,0.5926081418802467,0.078516227266748,0.0819360256645813,0.0297368159635835,0.0308483742807093,52
US-Snf,0.0079483254572817,0.0079540970042231,0.0891533816368271,0.08918574440023,0.7342281533809583,0.7340351674876762,0.0897051965243342,0.0896984054168344,0.0575890452101029,0.057566361353242,52
US-Syv,0.0063775984206259,0.0063213630255392,0.0798598673967463,0.0795069998524613,0.6691908672715333,0.6721078245727463,0.1709312502358383,0.175213558894666,0.0554025929128636,0.0555568749198208,52
US-Ton,0.0006396178752136,0.0006420239798253,0.0252906677494615,0.0253381921183292,0.4261279745766246,0.4239691916838856,0.0385280965068743,0.0388060103612735,0.0172101281269377,0.017328035429249,52
US-Tw3,0.0058624011905986,0.0058379428567093,0.0765663189045854,0.0764064320375536,0.4675799317131746,0.4698012242136679,0.1183998286443746,0.1190736423976642,0.0476343529661261,0.0477694058742479,52
US-Tw4,0.0047150083504453,0.0046540026217614,0.0686659184053151,0.0682202508186645,0.5864687407321557,0.5918192669518652,0.1496137071610199,0.1548005375354895,0.046503000616728,0.0470051139099338,52
US-Twt,0.0067659665405486,0.0067561705302555,0.0822554955036361,0.0821959276987342,0.5334192458814777,0.5340947783190882,0.1717912621681604,0.1736299720580503,0.0536748659703782,0.054019118000652,52
US-Var,0.0011457484937794,0.0011456037028499,0.0338489068328572,0.0338467679823335,0.47282807007707,0.4728946900326451,0.0500193261615675,0.0496719897719275,0.0249310556830627,0.0247861102321973,52
US-WCr,0.0030919260783084,0.0030652618694926,0.055605090399247,0.0553648071385844,0.6054395017583295,0.6088421198187626,0.0796250508691117,0.0793678030767721,0.0409580932138123,0.0407345756102364,52
US-WPT,0.0026214696912395,0.0025839095199682,0.0512002899526905,0.0508321701284553,0.6062968793816563,0.6119378206787881,0.0875774505323671,0.0875008039128612,0.0364915026732509,0.0364144531086838,52
US-Whs,0.0009856936325977,0.00099596716662,0.0313957581943446,0.0315589474891043,0.2016618191758704,0.1933410243662606,0.0435887199520562,0.0437408943820145,0.0200832442077939,0.0201707451872377,52
US-Wi0,0.0001194004448128,0.0001507845904733,0.0109270510574838,0.0122794377099823,-1.9419464355293443,-2.715230618872952,0.0291356821978346,0.0250104957476836,0.0080217558448073,0.0069103554579236,52
US-Wi1,0.0046241737337008,0.0040463379842948,0.0680012774416839,0.0636108322873932,-14.35382914588176,-12.435217977338612,0.2046316599930708,0.1859324833546247,0.0603141015006167,0.0543810039900492,52
US-Wi2,0.0007405451107293,0.0007751333163031,0.0272129585074719,0.0278412161426745,-6.485777360455304,-6.835411167324432,0.0410104044632853,0.0368453364977124,0.0163347861682224,0.0146911301383132,52
US-Wi3,0.0027043926617161,0.0027367557495691,0.0520037754563657,0.0523140110254336,0.6578051114862769,0.6537101132278431,0.0873506259099451,0.088018909254917,0.0334647799148243,0.0337504921977889,52
US-Wi4,0.0021996933586684,0.002202440217322,0.0469008886767452,0.0469301631930042,0.7316720727702699,0.7313369992992349,0.0565399126286962,0.056843393521446,0.029165453943576,0.0292993770928128,52
US-Wi5,0.0003020764833278,0.0003333984830967,0.0173803476181544,0.0182592026960857,-2.520162864258226,-2.88516492997998,0.0293936702051183,0.0285632940180098,0.0110653299168909,0.0107691002198475,54
US-Wi6,0.0010706174403183,0.0010809283161759,0.0327202909571163,0.0328774742973962,-0.3053340435589236,-0.3179054222503081,0.0515709093722532,0.05182676896765,0.0204627750562169,0.0205747852425105,52
US-Wi7,0.0022015010047689,0.0023247199170598,0.0469201556345347,0.0482153493926974,-0.7665993827447977,-0.8654766732498171,0.0758869986957471,0.0787080312321618,0.0361313749644818,0.0375072866175812,52
US-Wi8,0.0027453165385038,0.002263425294095,0.0523957683263051,0.0475754694574321,-2.362626688983602,-1.772377682390149,0.1097878485770619,0.097476196953017,0.0450743624790472,0.0397983585162153,52
US-Wi9,0.0028472938576725,0.0028875833982133,0.0533600398957175,0.0537362391521158,0.344166830190576,0.3348867142616032,0.0792752025364403,0.0803874433132169,0.037604432257163,0.038071514915128,52
US-Wjs,0.0015027217398032,0.0015031779663302,0.0387649550470946,0.0387708391233703,0.6181281004723124,0.6180121641110665,0.0670249267232464,0.0672084415093389,0.0243261656520835,0.0243715775420716,52
US-Wkg,0.0025218179568171,0.0025235659147064,0.0502177056108418,0.050235106396886,0.4216794567317969,0.4212786030724704,0.0660953039604427,0.0661371611786573,0.0319471771520763,0.0319658741058788,52
US-xAE,0.0040627001575918,0.0040880236670593,0.0637393140659029,0.0639376545320465,0.6094097187737206,0.6069751023115456,0.1359108125787556,0.1369676594278889,0.0442964069908892,0.0446329853780735,52
US-xBR,0.0020224626646168,0.0020448302427277,0.0449717985477215,0.0452197992336074,0.6836573745581412,0.6801587594745715,0.0638491669104857,0.0643750335754071,0.0329204255992933,0.0331755112340687,52
US-xCL,0.0005877585421831,0.0005952822230393,0.0242437320184648,0.0243984061577668,0.6829972273613893,0.6789393914973453,0.0479047881017507,0.0483069182817392,0.0167764938926488,0.0169641332427348,52
US-xCP,0.001160954733347,0.0011615289633098,0.0340727858172332,0.0340812112946394,0.5255921489040175,0.5253574978923418,0.1262072009279663,0.1271709810653047,0.0233162625075691,0.0234276858063315,52
US-xDC,0.0012675994810083,0.0012881311363777,0.0356033633384307,0.0358905438295068,0.4706880059874029,0.4621145949006978,0.0584576374362153,0.0585643568974476,0.0248725769462363,0.0249471937975094,52
US-xDL,0.0032003760871395,0.0031956147157971,0.0565718665693429,0.0565297684038873,0.7497768000703434,0.7501490705600956,0.0839072009972479,0.0850145228467876,0.0411769296299011,0.0414341192040706,52
US-xDS,0.0018753048351571,0.0018658460531289,0.0433047899793682,0.0431954401890864,0.8430130198064052,0.8438048407408402,0.0541349845864501,0.0542955101615148,0.0288556297086828,0.0288914995626976,52
US-xGR,0.0080188143297624,0.0079631978542081,0.0895478326357618,0.0892367517013487,0.6665381420806759,0.6688509494991501,0.1791866736174578,0.1779799923913074,0.0648652673258467,0.0644781548747975,52
US-xHA,0.0041870650780183,0.0041529840934472,0.0647075349400541,0.0644436505285604,0.6938543602567895,0.6963462596254842,0.1047679803172671,0.1046920648208384,0.0474528100958999,0.0473191587249089,52
US-xHE,0.0011301313347109,0.0011254072030067,0.0336174260571939,0.0335470893373287,0.7044022261564273,0.7056378726447694,0.0806093314623742,0.0793709074169136,0.0234272207530934,0.0230780854175072,52
US-xJE,0.0025241181675912,0.002524025834397,0.0502406027789404,0.0502396838604405,0.7158706655264473,0.7158810590846311,0.0913827382939635,0.0913982634490924,0.032289415906804,0.0322955365059521,52
US-xKA,0.002535367412801,0.0025686459665096,0.0503524320445505,0.0506818110026624,0.3759553925840695,0.3677643501814776,0.0639473257163506,0.0644220273726414,0.0304145285177815,0.0306643693920754,52
US-xKZ,0.0022447553149442,0.0022842117476658,0.0473788488140466,0.0477934278710566,0.6983922894694456,0.6930908812225692,0.0967887207845188,0.0979091351605776,0.0359421243035987,0.0363840018550611,52
US-xMB,0.001434336366956,0.0014693670124006,0.0378726334832428,0.0383323233368479,-0.7846273707346776,-0.8282131363299718,0.0852990302969881,0.0866279353012001,0.0325112554860405,0.0330211307706136,52
US-xML,0.0010436067464191,0.0010423001498575,0.0323049028232428,0.0322846736061792,-0.3170019696011295,-0.3153530819803354,0.0466484719940198,0.0466279760906473,0.0245494338550125,0.0245317717909503,52
US-xNG,0.0012439624316293,0.0012554475358454,0.0352698515963609,0.0354322950970646,0.072876742009286,0.0643169117696418,0.0826805420760419,0.0835411717606235,0.0263487416358588,0.0266198559656085,52
US-xNQ,0.001679920805892,0.0016940565779819,0.0409868369832571,0.04115891857158,0.0883155435818929,0.0806441321388081,0.0657961223020969,0.0660923049105216,0.0319377679701315,0.0320888110584837,52
US-xRM,0.0028236601828097,0.0028901409000686,0.0531381236289891,0.0537600306925942,0.593911333830706,0.5843503158434789,0.1230839028922682,0.1256458189425141,0.0382028403308598,0.0389219760227222,52
US-xSB,0.0010563342823074,0.0010529158885491,0.032501296625019,0.0324486654355632,0.8455210482491948,0.8460209561792011,0.0462602508461933,0.0465362662731606,0.0207507081610524,0.0208328140791235,52
US-xSE,0.0021248358212295,0.0021103017865447,0.0460959414832748,0.0459380211431089,0.6813867090240138,0.6835660475761073,0.0873391035018061,0.087651893271293,0.0328805128375806,0.0329022979196959,52
