site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,O_hat_count
IT-PT1,0.009798165166623,0.009856488175479,0.0989856816242788,0.0992798477813045,0.6692090504888657,0.6672400365816993,0.1669388663555963,0.1667801402505032,0.0679249463025793,0.0678925061760467,205
IT-Ren,0.0031721657144015,0.0031775591077205,0.0563219825148363,0.05636984218286,0.6857216993811852,0.6851873557688151,0.1280595153262353,0.1274276880511448,0.0381470150727732,0.0380883594063311,7
IT-Ro1,0.0059134117324271,0.0059153422004723,0.0768987108632332,0.076911261857236,0.6397060362392522,0.6395884161553838,0.164292490857684,0.1651981346888666,0.0489844602969103,0.0491993887185167,205
IT-Ro2,0.0048431567079556,0.0050302526640739,0.0695927920689757,0.0709242741526055,0.5744485014294837,0.5580090241827902,0.1594688065922961,0.1623149887932582,0.0494959630060717,0.0504003744427811,205
IT-SR2,0.0030679764105426,0.0030483535725235,0.0553893167546108,0.0552118970197869,0.7480011678338714,0.749612957366409,0.0713657358407671,0.0719957761066413,0.0362693590354737,0.0364073261280678,13
IT-SRo,0.0034853418603913,0.003485342,0.059036783960437,0.059036784,0.7283168125610369,0.7283167839050293,0.110967749325989,0.11096775,0.0394654627763266,0.03946546,1
IT-Tor,0.0009607135738002,0.0009612928147919,0.0309953798783013,0.0310047224595209,0.6212920791359399,0.6210637455746834,0.0476486018253917,0.0475634016454355,0.0218966348849066,0.0218691103781807,103
JP-SMF,0.0070566895976376,0.0070507894,0.0840041046475569,0.08396898,0.7138991715291663,0.714138388633728,0.1790505934425568,0.17835765,0.0553846828290764,0.05532119,26
MX-Tes,0.0012696970791091,0.0012692353912238,0.0356328090263611,0.0356263300274369,0.2375934883933,0.2378707150293637,0.0290617113686922,0.0290601335699411,0.0176514460678178,0.0176481840988171,52
MY-PSO,0.0048449164574737,0.0048378887457948,0.0696054341087944,0.0695549332958839,0.7473165370149368,0.7476830627413269,0.1068877209275085,0.1075176804462052,0.043655745151315,0.0438175646675567,205
NL-Hor,0.0043111402898322,0.0043027834,0.0656592742103675,0.065595604,0.8020025860652783,0.8023864030838013,0.1815345310169938,0.18238126,0.0493627552731887,0.04947191,4
NL-Loo,0.0033652504765255,0.0033652505,0.0580107789684427,0.05801078,0.8072345479292203,0.807234525680542,0.0974786190699558,0.09747862,0.038622848935971,0.03862285,1
PA-SPn,0.0057420387935156,0.005739337,0.0757762416164565,0.07575841,0.5873204860295378,0.5875146985054016,0.1301985720129177,0.13033609,0.0523842976127641,0.052417513,7
PA-SPs,0.0069224647636636,0.0067727555172562,0.0832013507322067,0.0822967527746766,0.8181661134173933,0.8220985587328982,0.2672559776971148,0.2634640829292845,0.0694995688052213,0.0683741878998363,52
RU-Che,0.0054180342175931,0.0054941559333686,0.0736072973121085,0.0741225737098264,0.3989266639227241,0.390481768262866,0.5044708027529761,0.5039872661009743,0.0585240162676048,0.058330077395651,103
RU-Cok,0.0127792066005162,0.0126834312988351,0.113045152928006,0.1126207409797819,0.54854845962015,0.5519319175159275,0.2374542341517495,0.2382091994750329,0.0875884894044507,0.0874130230279288,26
RU-Fy2,0.0027044283040866,0.0027319755073685,0.052004118145457,0.0522683030848386,0.765997499054137,0.7636139585282941,0.1083412747191049,0.1084160998852315,0.036146022849456,0.0362069287789488,103
RU-Fyo,0.0048415521728604,0.004816681382723,0.0695812630875616,0.0694023153988611,0.7486768005299456,0.7499678341339489,0.1640405096881584,0.1642523593734592,0.045885658537985,0.0457999562477498,13
RU-Ha1,0.0029094459762629,0.0036587139745981,0.0539392804574087,0.0604873042431063,0.591642365380423,0.4864782516651126,0.2001418941346174,0.2318846332969094,0.0444326733852588,0.050764379125329,52
SD-Dem,0.0060494357055327,0.0060592775545629,0.0777781184237105,0.0778413614639607,0.5366058144328871,0.5358519167409626,0.2632087896228768,0.2649774721142059,0.059243510841606,0.0595557485050793,52
SE-Deg,0.0005716102766934,0.0005686820073365,0.0239083725228936,0.023847054479255,0.6560796690359072,0.6578415186866897,0.044176055756175,0.0441677074650094,0.0175823196643279,0.0175841331521536,205
SE-Htm,0.0032284619715378,0.0032230723,0.0568195562420008,0.05677211,0.797056387943107,0.7973952293395996,0.0864817342693633,0.08667881,0.0352658784757531,0.03531121,13
SE-Lnn,0.0034464507226516,0.0034301174,0.0587064793924115,0.058567204,0.5812374030702836,0.583221971988678,0.4178922478034719,0.4186043,0.0405446986293421,0.04055343,4
SE-Nor,0.0019773838631378,0.00196386717242,0.0444677845539647,0.0443155409807892,0.8236064439043647,0.8248122073308833,0.0596611781006069,0.059391920262296,0.0296073063735436,0.0294668257805278,13
SE-Ros,0.0024366274578828,0.002411766136831,0.049362206776874,0.0491097356624022,0.8034772439103787,0.8054823987473776,0.1451093172400266,0.1435441338314996,0.0353688158621374,0.0350675047199318,26
SE-Svb,0.0040619448101688,0.0040574498781394,0.0637333885037412,0.0636981151851404,0.7339892753918383,0.734283641805486,0.1568112605154235,0.158818240423384,0.046328910262366,0.0465353243843534,205
SJ-Adv,0.0005286510384521,0.0005215911,0.022992412627911,0.022838369,-5.52305708299685,-5.435944557189941,0.0816241945302187,0.080424115,0.0189348876664489,0.018653857,7
US-A32,0.0023559554341776,0.0024403326584641,0.0485381853201952,0.0493997232630324,0.6984376501623701,0.6876373635102935,0.1468077524698965,0.1488416360131275,0.0345412954802294,0.035357677467902,205
US-AR1,0.0008832813962875,0.0008825492868805,0.0297200504085633,0.0297077310961391,0.3971039283505984,0.3976036398665127,0.0367389598881665,0.0367048259296057,0.0181145437343054,0.0180980218646768,7
US-AR2,0.0016605877363021,0.0016634582691608,0.0407503096467024,0.0407855154333114,0.1696387723882743,0.1682033895196734,0.0550707140376674,0.0550201035094631,0.0257370073901839,0.0257081869585484,103
US-ARM,0.0029694515144262,0.0029710312682325,0.0544926739518835,0.0545071671272008,0.5136977387106093,0.513439024990396,0.0825364204019411,0.0829734381617211,0.0347808568578209,0.0349226222745973,52
US-ARb,0.0039865717409638,0.0042968394079961,0.0631393042483354,0.0655502815249193,-0.1486121875741464,-0.2380065963343274,0.1255573724957353,0.131896724460377,0.0461040137389062,0.0484131192803902,103
US-ARc,0.0052679469406571,0.0054445655839051,0.0725806237273914,0.0737872996111471,0.4389560989504341,0.4201459602527216,0.1376889631157251,0.1394609815107189,0.0502746456220811,0.0509862702276087,26
US-Atq,0.0054414544705804,0.0055140649470242,0.0737662149671543,0.0742567501781775,0.5904548288547178,0.5849898800688904,0.1410045665148174,0.1415756725353812,0.0530330246552955,0.0532954964007705,4
US-BZB,0.0008000461777193,0.0007957845590923,0.0282850875501438,0.0282096536506979,0.7906233234322873,0.7917386134864901,0.0362407275666254,0.0361873259558258,0.0195128106540132,0.0194758181279612,205
US-BZF,0.0015054613005629,0.0014974385110942,0.0388002744908196,0.0386967506529198,0.6802511730361905,0.6819551540821556,0.0504626200446681,0.050857164941087,0.026123245064366,0.0262901775613533,52
US-BZS,0.001935864606474,0.0019431891126479,0.0439984614103048,0.044081618761656,0.6533800764437033,0.6520686108786047,0.0640180368225545,0.0637965734385456,0.0289435354270762,0.028877821653548,7
US-BZo,0.0015787712952271,0.0015862553661938,0.0397337551110786,0.0398278215095153,0.5575701634266919,0.5554728512291056,0.0531832631281832,0.0534784852452781,0.0245771345054844,0.0247042054502205,205
US-Bi1,0.0085786520598058,0.0085750628682826,0.0926210130575446,0.0926016353434575,0.6560182691760676,0.6561621864609499,0.1452206051462322,0.147141156236529,0.058427009022374,0.0589058864775637,52
US-Bi2,0.0070233180966859,0.0070476632949689,0.0838052390765989,0.0839503620895641,0.5780622099928181,0.5765996307646788,0.2266492888938989,0.225958260655071,0.0624914095518452,0.0624521076523457,7
US-Blo,0.0555093897257075,0.08130561,0.2356043075279133,0.28514138,-1.6515115278861896,-2.8837170600891118,0.1698124490221083,0.19435312,0.0835875576266594,0.094744265,7
US-CF1,0.0055494334104325,0.0055640522617133,0.0744945193315086,0.0745925751111551,0.5991172228244639,0.5980611788525603,0.2075561283951436,0.2077681454916947,0.0458313962751166,0.0458936914061762,52
US-CF2,0.0083056737591714,0.0083120054153227,0.0911354692705941,0.0911702002593101,0.5726556741213586,0.5723298971394872,0.2651197704310677,0.2669374997867758,0.0568899092639268,0.0571339720574964,26
US-CF3,0.0006139444717989,0.0006169014880146,0.0247779028934854,0.0248375016459912,-3.7964950791739,-3.819597027931094,0.0854078907265505,0.0860668417174353,0.0211361540391553,0.021296741311923,4
US-CF4,0.0050365742984656,0.0050135734,0.0709688262441025,0.07080659,0.5967241268998813,0.5985658168792725,0.1484603613583383,0.14798734,0.0427532512837519,0.042648155,4
US-CRT,0.0091676439107368,0.0092629887541829,0.0957478141303332,0.0962444219380163,-0.8768780490808621,-0.8963978565144155,0.3727844708299256,0.3752158114407296,0.0693130494573061,0.0697956341001868,52
US-CS1,0.0037337830896013,0.004228696616435,0.0611046895876361,0.0650284292939256,-9.610256106554573,-11.016647196848094,0.1374711680568885,0.1444303871129809,0.0430317249988258,0.0452724798066764,410
US-CS3,0.0023904468983905,0.0023461376267545,0.0488921967024451,0.0484369448536401,-0.4491753761191883,-0.4223134929157059,0.1610364022212874,0.1616977432314369,0.0399627703159391,0.039914332709544,7
US-CS4,0.0011905642639367,0.0013833766243219,0.0345045542492109,0.0371937713108253,-26.32263195648857,-30.74754316795723,0.0833919774734076,0.0900973230308787,0.0247028674190507,0.0266618754409849,410
US-EDN,0.0035759088164174,0.0035858386700004,0.0597989031372432,0.0598818726327125,0.7319117071381931,0.731167259325874,0.0805057669199904,0.080729166680208,0.040547101520204,0.040640498704567,26
US-GLE,0.002078263693228,0.0020668317311887,0.0455879775075411,0.0454624210880673,0.6509832379589047,0.6529030840245138,0.0755694357149874,0.0758863596408802,0.0321362271684267,0.0322059108537736,26
US-Goo,0.0037698448143295,0.0038425109156922,0.0613990619987758,0.0619879900923738,0.7000507022735537,0.6942689931725812,0.1017077070207479,0.1020808846771971,0.0421091129049832,0.0423250107798883,103
US-HB1,0.0006548612815217,0.0006548612815217,0.0255902575509069,0.0255902575509069,0.5257003122219299,0.5257003122219299,0.0450958732594075,0.0450958732594075,0.0160916926229127,0.0160916926229127,1
US-HWB,0.0011434088963327,0.0011422151,0.0338143297483883,0.03379667,0.4810782067637486,0.4816200137138366,0.0435801147798081,0.043640703,0.0204743515231772,0.020494984,2
US-Hn3,0.0001583714003853,0.00015837139,0.0125845699324731,0.01258457,0.4984341424531636,0.4984341859817505,0.0185410203734094,0.018541021,0.0077594478186417,0.007759448,1
US-Ho2,0.0018707005545808,0.0018683105935785,0.0432515959772681,0.0432239585597908,0.7101366358832426,0.7105069581855188,0.073638749129937,0.073580887597365,0.0305448615880617,0.0305369262778353,26
US-IB2,0.0015529229890238,0.0015522963704348,0.0394071438831068,0.0393991925099341,0.711308189540125,0.7114246793185717,0.0970327473608947,0.0968409837163582,0.0307298003880068,0.0306568435992841,13
US-ICs,0.0001987935001162,0.00019910089,0.0140994148855974,0.014110312,0.6633318690537702,0.662811279296875,0.0194775680721156,0.01949445,0.0094088037982903,0.009411709,7
US-ICt,7.908237798679848e-05,7.97568214735029e-05,0.0088928273336885,0.0089306674707718,0.5017829726546408,0.4975339953525873,0.0110327158204445,0.0111514356411029,0.0051444284842789,0.005201881966738,205
US-Ivo,0.0082862982129544,0.0084027024421992,0.0910291064053386,0.0916662557444082,0.670875876070653,0.6662524074255145,0.2217759078129975,0.2332605434592363,0.0634879904593139,0.06575744437313,205
US-Jo2,0.0011364640656763,0.0011527159279455,0.0337114826976861,0.0339516704735656,0.1492514562098924,0.1370854330359289,0.0364807698050733,0.0371684959139983,0.0162904162186691,0.0165939409098904,103
US-KFS,0.0008530204654844,0.0008822573476269,0.0292065140933395,0.0297028171665073,0.5710627452063641,0.5563611190761901,0.0558896764722709,0.0567862477311116,0.0213423856684307,0.0216629055701957,205
US-KLS,0.0011239527531332,0.0011239528,0.0335254045931321,0.033525404,0.5045534028038652,0.5045533776283264,0.0547671677731839,0.05476717,0.0233979990135347,0.023398,1
US-KS1,0.0008059001842269,0.0008059001,0.0283883811484017,0.02838838,0.8328642999253639,0.8328643441200256,0.0257737801897505,0.02577378,0.0154384311969942,0.01543843,1
US-KS2,0.0024684033526466,0.0062447853078967,0.0496830288191719,0.0790239540133039,0.7511283117359848,0.3703823725744843,0.0547760953323505,0.0825593354717785,0.0351183158294096,0.0520939314689615,52
US-KS3,0.0003143339584073,0.0003555261792157,0.0177294658240849,0.0188554018577104,0.5478772209072466,0.4886283206508568,0.0329229885109378,0.0361641434387301,0.0122441149842863,0.0134081113894462,103
US-LWW,0.0037837790471916,0.003783779,0.0615124300218393,0.06151243,-0.6452934270795467,-0.6452934741973877,0.1097820219623063,0.109782025,0.0414329717533516,0.041432973,1
US-Lin,0.0088180222189486,0.0087549742693029,0.0939043248149342,0.0935680194794299,0.3904849530103538,0.3948429227496808,0.145549476500281,0.1459205994844694,0.0667043026360621,0.0665383940395689,7
US-Los,0.0023917015681513,0.002384636798067,0.0489050260009268,0.0488327430938205,0.6853386647581656,0.6862681327225186,0.0623334322718602,0.0625585592178022,0.034729510798786,0.0347742577252309,103
US-MOz,0.0016490514246434,0.0016430443120833,0.0406085141890639,0.0405344830000741,0.6791975616205848,0.6803661706330768,0.0652267056157075,0.0650163392501976,0.030167820352068,0.0300753174862516,7
US-Me1,0.0033343012326667,0.0033758528478476,0.0577434085646733,0.0581020898750432,0.5909892181697765,0.5858921806121291,0.115674502604142,0.1183658836029953,0.0412919076627786,0.0420819065172892,26
US-Me2,0.0014735576385288,0.001466782377416,0.0383869461995724,0.0382985949796603,0.7608643186803133,0.7619638390790848,0.063532887606365,0.0635330407129476,0.0273500908010843,0.027328535952993,52
US-Me3,0.0023563691926785,0.0023513978211514,0.0485424473288945,0.0484912138552076,0.6370283256052105,0.637794108426004,0.065999194190902,0.0665089338846278,0.0342485253941621,0.0344533984016668,205
US-Me4,0.0067823708537417,0.0069023019014701,0.0823551507420254,0.0830800932923776,-0.8583727528988503,-0.8912339154821651,0.1463011708430974,0.1480668774725387,0.0672514575642926,0.0679838343534014,7
US-Me5,0.0054858183050847,0.0054110737369345,0.0740663101894831,0.0735600009307675,0.7686795863299242,0.771831339352454,0.1287667838432742,0.1301078494046334,0.0508310366035703,0.0509065578453934,103
US-Me6,0.0044535244022161,0.0044508405907739,0.0667347316036872,0.0667146205173493,0.6340526426322799,0.6342731721761343,0.1073167571358428,0.1072374567332661,0.0460757715419586,0.0460606366882542,7
US-Mpj,0.0046222268470743,0.0045770253,0.0679869608606997,0.067653716,-0.0983664584911496,-0.0876252651214599,0.1628859913658877,0.16409133,0.0420115328183698,0.042258643,4
US-Myb,0.0053494778329132,0.005341497,0.0731401246438179,0.07308555,0.6168040604911733,0.6173757314682007,0.1646455022791522,0.16468339,0.0489354957021246,0.048903923,7
US-NC1,0.004439646771861,0.0044356496,0.0666306744064702,0.06660067,0.6765527667406765,0.6768439412117004,0.083555768867562,0.08360464,0.0462432769658577,0.046252765,7
US-NC4,0.0012612029995735,0.0012497995,0.0355134199926386,0.035352502,0.7483100078853101,0.7505857348442078,0.0568861977652787,0.05682129,0.0240873203494645,0.024003193,7
US-NR1,0.0068378277312969,0.0068298352142803,0.0826911587250834,0.0826428170761401,0.6490633736550916,0.6494735721959186,0.2428640456269271,0.2426530800529523,0.0625025679462888,0.0624700521181534,52
US-ONA,0.0006514064847452,0.0006535273050814,0.0255226660979064,0.0255641801175289,0.821145886103518,0.8205635808135725,0.0352895571472847,0.0355306841631705,0.0160571672642389,0.0161480563769861,205
US-OWC,0.0014203513388312,0.0014203514,0.0376875488567672,0.03768755,0.7365108876280335,0.7365108728408813,0.0537167237862192,0.053716727,0.0284954099535192,0.02849541,1
US-Oho,0.004913392910984,0.0049045995418029,0.0700955983709677,0.0700328461638034,0.6875249305183324,0.6880841588755209,0.1365371590868981,0.1366623005617754,0.0530838033457068,0.0531008452035745,7
US-Prr,0.0012479852804282,0.0012417876979194,0.0353268351317842,0.0352390081858078,0.7100796409258677,0.711519405780896,0.067542171571641,0.0675778513730954,0.0228149722908543,0.0228070994720654,103
US-Ro1,0.0044567282989867,0.0087721394475829,0.0667587320055346,0.0936597002321859,0.3789999642139079,-0.2223089552279948,0.2335716541421766,0.3204313162038399,0.0429844957203049,0.056058617409069,205
US-Ro4,0.0033933866677647,0.0033667024946738,0.0582527824894635,0.058023292690728,0.6996909511812526,0.7020524559032328,0.1700718848498192,0.1708789999720665,0.0445874309417946,0.0444747371902945,26
US-Ro5,0.0065677561230497,0.0064626769445611,0.0810416937326077,0.0803907764893532,0.5621479879312996,0.5691532921578537,0.4300021582001188,0.4348281710684938,0.0517527109826575,0.0518833584409407,205
US-Ro6,0.003587233931069,0.0036328033489378,0.0598935216118494,0.0602727413424829,0.4405290075646051,0.4334219250799823,0.2089474682407354,0.2104684515669713,0.0424154268507602,0.0427630893039899,7
US-SRC,0.0010634877288109,0.0010705320890543,0.0326111595747676,0.0327189866752368,0.1905596750027643,0.1851980811730321,0.0626368598004681,0.0627058363394045,0.0218283695618065,0.0218461410670766,7
US-SRG,0.0026678400414451,0.0026805888051652,0.0516511378523764,0.051774402991877,0.4390425502833575,0.4363619120620383,0.0830886734530402,0.0833389878404255,0.0317800214658886,0.0318768502684223,7
US-SRM,0.0014635144499338,0.0014656534731416,0.0382559073860993,0.03828385394839,0.4291107376033719,0.4282763451712151,0.0782323630540282,0.0782871885106248,0.0257088491946506,0.0257386989561809,13
US-Seg,0.0017387213165519,0.0017397593467874,0.0416979773676364,0.0417104225198866,0.3184888081806526,0.3180819406647177,0.0958878192642143,0.0955636776604116,0.0270012016485626,0.0269357990533826,13
US-Ses,0.0017614872756936,0.0017621568298138,0.0419700759553002,0.0419780517629612,0.1986252513014013,0.1983206429331181,0.070856166717806,0.0708278017370143,0.0282480292933156,0.0282371183257414,52
US-Sne,0.0023039605911018,0.0023931602596521,0.0479995894888886,0.0489199372408851,0.4830622181826806,0.463048560406884,0.0982435193261722,0.1011614537723711,0.0359927617813555,0.0370187732201964,205
US-Snf,0.0081479636230346,0.0081704007774375,0.0902660712728465,0.0903902692629996,0.7275527593935156,0.7268025178501109,0.092930262870975,0.0930617364666267,0.0588637095349634,0.0589661123881139,26
US-Syv,0.0062757273253683,0.0062620783729319,0.0792194882927703,0.0791332949707768,0.6744749705420147,0.6751829483449967,0.1749693498045285,0.1790450228154521,0.0556950016673335,0.0561617971126432,410
US-Ton,0.00063160997073,0.0006377959973934,0.025131851717095,0.0252546232874989,0.4333127524627436,0.4277625829189652,0.037878771001839,0.0384015768924373,0.016934992250342,0.0171637614751986,103
US-Tw3,0.0059711194966184,0.00595744,0.0772730192021667,0.07718445,0.4577061946499572,0.45894855260849,0.1199353615863666,0.1214087,0.048112087366177,0.0485014,4
US-Tw4,0.0045056734580663,0.0045084228475153,0.0671243134643952,0.0671447901740365,0.6048285219287283,0.604587385880484,0.1567905764553801,0.1713907548803094,0.047202897469895,0.0494160999242702,103
US-Twt,0.0067241269170034,0.0068310834788301,0.0820007738805154,0.082650368897121,0.5363045044751755,0.5289287846905762,0.1767496877080203,0.1807627946176069,0.0541135540914414,0.0547695377517864,205
US-Var,0.0011516857547105,0.0011523930532168,0.0339364959108997,0.0339469152238728,0.4700962687083769,0.4697708326108217,0.0503667678300825,0.0503115267126335,0.0251050699618568,0.0250929047099665,13
US-WCr,0.0031267666784368,0.0031179020397429,0.0559174988571276,0.0558381772602124,0.600993494901259,0.6021247109042428,0.081219188880266,0.0813783466303609,0.0417082613289102,0.0417362835081332,13
US-WPT,0.002606521163292,0.0025880368274335,0.0510541003572881,0.050872751325573,0.6085419109077752,0.61131796463609,0.0876172243307955,0.0878039395931855,0.0363979817810979,0.0364012112224076,205
US-Whs,0.0009440281522825,0.000940175430227,0.0307250411274338,0.0306622802515905,0.2354077445405122,0.2385281614887675,0.0446054913490482,0.0447232301833384,0.0203660099500454,0.0204001904319216,52
US-Wi0,0.0001804783938886,0.0001001172920058,0.0134342247222763,0.0100058628816216,-3.446865909276028,-1.4668225550834415,0.0451918823550214,0.0275209575605649,0.0124215175556198,0.0075909017880641,4
US-Wi1,0.030853673290684,0.0568636291315351,0.1756521371651482,0.2384609593445752,-101.44468644755771,-187.80658396059565,0.4226870056535479,0.5995357313559749,0.1305724179367982,0.1868993613587106,205
US-Wi2,0.0007535426479816,0.0007543296687649,0.0274507312831862,0.0274650626936279,-6.617162563997038,-6.625118139256167,0.0492841578333262,0.0494974590968416,0.0195938113379798,0.0196801294145497,4
US-Wi3,0.0027126070882741,0.0026654321376314,0.052082694710183,0.0516278232896903,0.6567657155361184,0.6627349030747178,0.0870978313389422,0.0863471150130471,0.0334814858422607,0.0332268579339451,205
US-Wi4,0.0022243884212661,0.0022292418569225,0.0471634224931366,0.0472148478438995,0.728659664275457,0.7280676216052762,0.0570933858770704,0.0573258084004818,0.0295204181500243,0.0296337314837985,52
US-Wi5,0.000297305106997,0.0002973051,0.0172425377191727,0.017242538,-2.4645609796427475,-2.464560985565185,0.037369864795429,0.037369866,0.0139855874909294,0.013985588,1
US-Wi6,0.0010496481387086,0.0010522778050471,0.0323982736995149,0.0324388317460282,-0.279767541249184,-0.2829737219683725,0.0504907989563785,0.0506457938544929,0.0200611229190713,0.0201209600105035,13
US-Wi7,0.0019552534713677,0.002004544,0.044218248171629,0.044772133,-0.568997501316346,-0.6085507869720459,0.069366553725127,0.07059534,0.0329753302095844,0.033575553,26
US-Wi8,0.0024459587421252,0.0023824204273513,0.0494566349656472,0.0488100443285121,-1.9959554867598857,-1.9181299864813703,0.1013164795808047,0.0993599309654903,0.0414964027592011,0.040652837418059,7
US-Wi9,0.0027230374600765,0.0027239835798745,0.0521827314355669,0.052191796097419,0.3727875034255964,0.3725695783440288,0.0772717345570382,0.0771471704923579,0.0367248414128517,0.0366768366634067,4
US-Wjs,0.0015042467003258,0.0015049567804584,0.0387846193783799,0.0387937724442778,0.6177405772496025,0.6175601315676952,0.0664315680406883,0.0664131646648113,0.0241196571855236,0.0240905570386712,103
US-Wkg,0.0025024621975692,0.0025033960583453,0.0500246159162591,0.0500339490580683,0.4261182518372755,0.4259040924964203,0.0647821775337314,0.0652973521034135,0.0313829731126316,0.031547960365663,4
US-xAE,0.0041301060809989,0.0041308054,0.0642659013863414,0.06427134,0.6029292753349609,0.6028620004653931,0.1356256788307874,0.13619521,0.0447812746700969,0.04493131,4
US-xBR,0.0019853387352051,0.0020059863832009,0.0445571401147469,0.0447882393402659,0.6894640979663211,0.6862345050099473,0.0645590393529802,0.0654813965466629,0.0332478267889567,0.0336760713694691,103
US-xCL,0.0005801256694489,0.0005858844066668,0.024085798086195,0.024205049197777,0.6871139549736234,0.6840080270560569,0.047660134567103,0.0482862248989538,0.0167024705004184,0.0169591008015147,205
US-xCP,0.0011797878385752,0.0011905809169462,0.0343480398068839,0.0345047955644752,0.5178962648836021,0.5134858249503333,0.1338266406690364,0.1401615801672284,0.0240863467402248,0.0248806802109057,103
US-xDC,0.001217306503105,0.0012440261608224,0.0348899197921844,0.0352707550361829,0.4916888637643591,0.4805315262002418,0.0568452727098652,0.05750265993715,0.0242472523169968,0.0245559392444561,205
US-xDL,0.0034255495443545,0.0034565679310763,0.0585281944395569,0.0587925839802635,0.7321714869854272,0.7297462970168599,0.0771643701728391,0.0774708895872224,0.0397584915849937,0.0399537122791184,52
US-xDS,0.0018421447433931,0.0018333236271394,0.0429202136923057,0.0428173285848082,0.8457889432570249,0.8465273834170739,0.0525123361810321,0.0519601107907506,0.0282330451128954,0.0280049687968309,205
US-xGR,0.0081092763230366,0.0080674833161881,0.0900515203815943,0.0898191700929606,0.6627762861369156,0.6645142455332331,0.1741142473722659,0.1743447242776895,0.063876492330507,0.0638468242552926,205
US-xHA,0.0041312614468711,0.0041275304572908,0.0642748897071877,0.0642458594563952,0.6979345543878139,0.6982073531551228,0.1032985404666545,0.103619283780399,0.046972898266871,0.0470607338404943,205
US-xHE,0.0011258963964901,0.0011172788794207,0.0335543796916309,0.0334257218234805,0.705509918928032,0.7077639214351259,0.0801925157614475,0.0786631826449102,0.0233215434009348,0.0228940915487127,52
US-xJE,0.0025800270761536,0.0025807268,0.0507939669267293,0.050800852,0.7095772355337722,0.7094985246658325,0.0929783471710092,0.09299579,0.0328866608534548,0.03289461,2
US-xKA,0.0024632933964004,0.002463293,0.049631576606032,0.049631573,0.3936953860234995,0.3936954736709595,0.0654279324495435,0.06542794,0.0308672506392073,0.030867252,1
US-xKZ,0.0021922940878459,0.002257167449326,0.0468219402400833,0.047509656379793,0.705441035714268,0.696724581898494,0.0950755289254797,0.0963457195280797,0.0353251085018982,0.0358833600563777,205
US-xMB,0.0012954014715134,0.0011075917779208,0.035991686144351,0.0332805014673883,-0.6117620492737328,-0.3780858158627385,0.0790682074953455,0.0707463629261447,0.030140897520314,0.0270072410866641,52
US-xML,0.0010406093004023,0.0010382541636013,0.0322584764116719,0.0322219515796498,-0.3132192781597436,-0.3102471626417444,0.046555066946375,0.0464018357679594,0.024484464167893,0.024399803640825,410
US-xNG,3.2538654194088105e+18,5.196381439153402e+18,1803847393.6031315,2279557290.166975,-2.4251008165530745e+21,-3.872854973055937e+21,359948901.49738014,454874478.5012213,108033240.427411,136523722.38297287,410
US-xNQ,0.0016924193033096,0.0017023103566427,0.0411390240928203,0.0412590639331866,0.0815326727559575,0.0761648485407998,0.0671450895875092,0.0671886401327016,0.0323312857585443,0.0323401350557284,205
US-xRM,0.0023902030240603,0.0023640013747614,0.0488897026382897,0.0486209972621031,0.656249585618107,0.6600178127156959,0.1094834833609933,0.1101541247776728,0.0341634737846266,0.0342826954340542,26
US-xSB,0.0010796245761326,0.0010770018172094,0.0328576410615953,0.0328177058492738,0.8421150618712654,0.8424986156912382,0.0455825888487203,0.0457286762545409,0.02062202039636,0.020660991395351,13
US-xSE,0.0022590588282815,0.0022288494485587,0.0475295574172694,0.0472106920999758,0.661260338047837,0.6657901515024376,0.0826240748974142,0.0832209375767609,0.0321966814601537,0.0322622204409919,205
US-xSR,0.001010989666966,0.0010108411,0.0317960637023844,0.03179373,0.3618676435881343,0.3619614839553833,0.0227223047549033,0.022725383,0.0200875547845387,0.02008903,7
US-xST,0.004572472189254,0.0045039691334832,0.0676200575957614,0.0671116169786068,0.7244575231021989,0.728585596687104,0.1766837163175079,0.1755102809004518,0.0478902489290968,0.0475334220914357,205
US-xTA,0.0008409077464508,0.00083620765,0.0289984093779441,0.028917255,0.8199414337790669,0.8209478259086609,0.055056022951586,0.05530397,0.0190602301536561,0.01910284,13
US-xTR,0.0036408135608054,0.0037346428281694,0.0603391544588212,0.0611117241465946,0.6424166993100369,0.6332012372807443,0.0917048724959023,0.0933649357987322,0.0439708117576971,0.0447203869406225,205
US-xUK,0.0013501540566899,0.0013533097770717,0.0367444425279511,0.0367873589303687,0.7740367311781754,0.7735085863420773,0.0664847705882786,0.0665978113747444,0.0278167990777276,0.027790326504489,52
US-xUN,0.0038228100229696,0.0038072321736839,0.0618288769344037,0.0617027728200598,0.6240023827632237,0.625534563064603,0.1516315379719209,0.1519453073949073,0.0474636921704221,0.0475516545376837,103
US-xYE,0.0012208560351117,0.0012380674485161,0.0349407503512976,0.0351861826363149,0.6519261565726189,0.6470190728197502,0.0516183841927102,0.0509948850696224,0.0222339793046532,0.0219495150764624,205
ZM-Mon,0.0022055221721741,0.0022172791637513,0.0469629872577776,0.0470879938386779,0.725013533964725,0.7235476617981214,0.0706010401883262,0.0704184270493571,0.0350183288647093,0.0349229567674065,52
