site,test_loss,mse,r2,relative_error,mae,rmse
US-Oho,0.0015151157276704,0.0015151157276704,0.9036687016487122,0.0486056692898273,0.0213903039693832,0.0389244891703128
US-Prr,0.0006326063303276,0.0006326065049506,0.8531316518783569,0.0423785783350467,0.0147145958617329,0.0251516699790954
US-Ro1,0.0015738413203507,0.0015738422516733,0.7807484269142151,0.0626420155167579,0.0152873257175087,0.0396716818213462
US-Ro4,0.0007778652361594,0.0007778654107823,0.9311330914497375,0.0483519881963729,0.0149259530007839,0.0278902389109134
US-Ro5,0.0017769432161003,0.0017769440310075,0.881615161895752,0.1156859025359153,0.0184160713106393,0.042153812944889
US-Ro6,0.002971424954012,0.0029714242555201,0.5367985963821411,0.1111077517271041,0.027519354596734,0.0545107722282409
US-SRC,0.001280732336454,0.0012807322200387,0.0257454514503479,0.0582142807543277,0.0208089724183082,0.0357873179018497
US-SRG,0.0025932602584362,0.0025932604912668,0.4548799991607666,0.0613311938941478,0.0249632652848958,0.0509240664541721
US-SRM,0.0009359412360936,0.0009359421092085,0.6349976658821106,0.0512356385588645,0.0171467587351799,0.0305931717157363
US-Seg,0.0017487203003838,0.0017487200675532,0.3147023320198059,0.0753409639000892,0.0219634659588336,0.0418176986277103
US-Ses,0.0020703831687569,0.0020703843329101,0.0579726099967956,0.0645728036761283,0.0257873237133026,0.0455014780163764
US-Sne,0.003097916021943,0.0030979164876043,0.3051732182502746,0.0841944217681884,0.0343456678092479,0.0556589290499687
US-Snf,0.0125582814216613,0.0125582842156291,0.5802225470542908,0.0986881256103515,0.0664981454610824,0.1120637506246566
US-Syv,0.0027257662732154,0.002725766506046,0.85866379737854,0.0987871214747428,0.031558696180582,0.052208874374628
US-Ton,0.0004277181869838,0.0004277178959455,0.6163093447685242,0.0264944583177566,0.0118193104863166,0.0206813421100378
US-Tw3,0.0050550238229334,0.0050550233572721,0.540484607219696,0.0987951382994651,0.0403308235108852,0.0710986852645874
US-Tw4,0.0078256139531731,0.0078256130218505,0.3079431056976318,0.1605513542890548,0.055473543703556,0.0884624943137168
US-Twt,0.003096274100244,0.0030962734017521,0.7865933775901794,0.0950846448540687,0.0311080515384674,0.0556441694498062
US-Var,0.0003101251204498,0.0003101252077613,0.8573230504989624,0.0191657952964305,0.0093496991321444,0.0176103729754686
US-WCr,0.0008692182018421,0.0008692184928804,0.8889903426170349,0.028118597343564,0.0153411328792572,0.0294825118035078
US-WPT,0.0017419724026694,0.0017419732175767,0.7378729581832886,0.0605071149766445,0.025929907336831,0.0417369529604911
US-Whs,0.0008455042843706,0.0008455047500319,0.3153371810913086,0.0383540764451026,0.017723323777318,0.0290775652974843
US-Wi0,0.0001593123597558,0.0001593123597558,-3.741506099700928,0.0332246609032154,0.009159074164927,0.0126219000667333
US-Wi1,0.0018077221466228,0.0018077221466228,-4.997745037078857,0.1151315048336982,0.0321764312684536,0.042517315596342
US-Wi2,0.0269579831510782,0.0269579831510782,-288.29461669921875,0.3989688456058502,0.1573576033115387,0.1641888618469238
US-Wi3,0.0018648343393579,0.0018648339901119,0.7646200656890869,0.0788089856505394,0.0296158380806446,0.0431837253272533
US-Wi4,0.0021987014915794,0.0021987019572407,0.7316730618476868,0.0562147200107574,0.0291206389665603,0.0468903183937072
US-Wi5,0.0001578232913743,0.0001578233059262,-0.8319315910339355,0.0256184134632349,0.0095320735126733,0.0125627750530838
US-Wi6,0.0009057188872247,0.0009057187126018,-0.1189554929733276,0.0454022735357284,0.0178860500454902,0.0300951618701219
US-Wi7,0.0023133587092161,0.0023133584763854,-0.8889147043228149,0.0734338909387588,0.0352620147168636,0.0480973869562149
US-Wi8,0.0019832821562886,0.0019832821562886,-1.4615845680236816,0.0794997736811637,0.0318460427224636,0.0445340573787689
US-Wi9,0.0029630782082676,0.0029630775097757,0.3102471232414245,0.0835466086864471,0.0391707308590412,0.0544341579079628
US-Wjs,0.0010015516309067,0.0010015515144914,0.7455217838287354,0.0491228885948658,0.0180989485234022,0.0316472984850406
US-Wkg,0.0013828438241034,0.0013828434748575,0.6829254627227783,0.0401558354496955,0.0197588875889778,0.0371866039931774
US-xAE,0.00368098821491,0.0036809879820793,0.6466363072395325,0.0699291825294494,0.028457373380661,0.0606711469590663
US-xBR,0.0011186453048139,0.001118644955568,0.8250980973243713,0.0357916578650474,0.019050108268857,0.0334461517632007
US-xCL,0.0003516421129461,0.0003516421711537,0.8097010850906372,0.0300670471042394,0.0107363034039735,0.0187521241605281
US-xCP,0.0006754113128408,0.0006754113710485,0.724090039730072,0.0914407670497894,0.0165971461683511,0.0259886775165796
US-xDC,0.000840128515847,0.0008401283994317,0.6494420766830444,0.0357463248074054,0.0163197387009859,0.0289849676191806
US-xDL,0.0019762958399951,0.0019762958399951,0.8454124927520752,0.0544050335884094,0.0278428625315427,0.0444555506110191
US-xDS,0.0017339992336928,0.0017339994665235,0.8543869256973267,0.0421141795814037,0.0233468264341354,0.0416413210332393
US-xGR,0.0045828041620552,0.0045828041620552,0.8095993995666504,0.1169462502002716,0.0406310595571994,0.0676964148879051
US-xHA,0.0029094077181071,0.0029094095807522,0.7874106168746948,0.0666300728917121,0.0312199722975492,0.0539389438927173
US-xHE,0.0005285770748741,0.0005285771330818,0.861918568611145,0.04813914000988,0.0137806851416826,0.0229908060282468
US-xJE,0.0025037901941686,0.0025037892628461,0.7183616161346436,0.0852349698543548,0.0301123354583978,0.0500378794968128
US-xKA,0.0052736639045178,0.0052736634388566,-0.2965997457504272,0.0723685324192047,0.0344796404242515,0.0726199969649314
US-xKZ,0.0010599712841212,0.0010599715169519,0.8576765060424805,0.0438275597989559,0.0177608020603656,0.0325572043657302
US-xMB,0.0025653187185525,0.0025653180200606,-2.1825406551361084,0.1035570576786995,0.0401865802705287,0.0506489686667919
US-xML,0.0004046046524308,0.0004046045942232,0.4902160167694092,0.0194934643805027,0.0104137398302555,0.0201147850602865
US-xNG,0.0056659406982362,0.0056659402325749,-3.219620704650879,0.0548845119774341,0.0181697662919759,0.0752724409103393
US-xNQ,0.0011002307292073,0.001100230612792,0.4024112224578857,0.0436299443244934,0.0216313190758228,0.0331697240471839
US-xRM,0.0017138636903837,0.001713864156045,0.7537754774093628,0.0707014054059982,0.0236282180994749,0.0413988418877124
US-xSB,0.0010250250343233,0.0010250250343233,0.8489722013473511,0.0412031635642051,0.0188850220292806,0.0320160128176212
US-xSE,0.0014578936388716,0.0014578937552869,0.780303955078125,0.0575660057365894,0.0230524558573961,0.0381823740899562
US-xSR,0.0006124772480688,0.0006124771898612,0.6137536764144897,0.0157961845397949,0.0140201356261968,0.0247482769191265
US-xST,0.0015906509943306,0.0015906508779153,0.9042121171951294,0.0694621205329895,0.021279938519001,0.0398829653859138
US-xTA,0.0008738081087358,0.0008738078759051,0.8127021789550781,0.0521223694086074,0.0178085882216691,0.0295602418482303
US-xTR,0.0013455040752887,0.0013455044245347,0.8679627776145935,0.0439219065010547,0.0213210359215736,0.0366811193525791
US-xUK,0.0009003554005175,0.0009003554005175,0.848993182182312,0.0397512689232826,0.017586912959814,0.0300059225410223
US-xUN,0.0012792369816452,0.0012792374473065,0.8742618560791016,0.0611121617257595,0.0194153860211372,0.0357664301991462
US-xYE,0.000858144077938,0.000858144077938,0.7532516717910767,0.0354960970580577,0.0158110857009887,0.0292940959334373
ZM-Mon,0.0011757187312468,0.0011757184984162,0.8533262610435486,0.0428122319281101,0.0221788324415683,0.034288752824068
